StartDate,EndDate,Q54_Q54_1,Q54_Q54_2,Q54_Q54_3,Q54_Q54_4,Q54_Q54_5,Q54_Q54_6,Q54_Q54_7,Q54_Q54_8,Q54_Q54_9,Q54_Q54_10,Q54_Q54_11,Q54_Q54_12,Q54_Q54_13,Q54_Q54_14,Q54_Q54_15,Q54_Q54_16,Q54_Q54_17,Q54_Q54_18,Q2_Q2_1,Q2_Q2_2,Q2_Q2_3,Q2_Q2_4,Q2_Q2_5,Q2_Q2_6,Q2_Q2_7,Q2_Q2_8,Q2_Q2_9,Q2_Q2_10,Q2_Q2_11,Q2_Q2_12,Q2_Q2_13,Q2_Q2_14,Q2_Q2_15,Q2_Q2_16,Q2_Q2_17,Q2_Q2_18,Q2_Q2_19,Q2_Q2_20,Q2_Q2_21,Q2_Q2_22,Q2_Q2_23,Q2_Q2_24,Q2_Q2_25,Q2_Q2_26,Q2_Q2_27,Q2_Q2_28,Q3_Q3_1,Q3_Q3_2,Q3_Q3_3,Q3_Q3_4,Q3_Q3_5,Q3_Q3_6,Q3_Q3_7,Q3_Q3_8,Q5,Q6,Q7,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q9,Q10,Q11,Q12,Q13,Q14,Q15,adolescent_behavior,adult_behavior,adolescent_brain,adult_brain,adolescent_brainimage,adult_brainimage,Q25,Q55_Q55_1,Q55_Q55_2,Q55_Q55_3,Q55_Q55_4,Q55_Q55_5,Q55_Q55_6,Q55_Q55_7,Q55_Q55_8,Q55_Q55_9,Q55_Q55_10,Q55_Q55_11,Q55_Q55_12,Q55_Q55_13,Q55_Q55_14,Q55_Q55_15,Q55_Q55_16,Q55_Q55_17,Q55_Q55_18,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q52,Q48,Q49,Q36,Q37,Q39,Q40
2016/11/25 16:23,2016/11/25 16:38,2,2,3,2,2,2,3,2,3,2,2,1,3,1,1,1,1,1,2,4,3,3,2,4,2,2,2,4,2,4,2,4,3,4,3,4,2,4,2,5,5,1,3,4,3,3,4,4,3,3,4,4,5,5,7,5,7,4,5,5,5,5,5,3,5,4,5,4,5,6,1,19,4,6,5,5,4,,,,,,1,1,2,2,1,1,1,2,1,4,2,2,4,4,4,3,2,2,3,3,5,5,5,4,5,5,3,4,5,5,6,3,3,5,3,5,5,4
2016/11/25 16:25,2016/11/25 16:45,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,2,2,3,4,2,1,1,3,2,4,4,4,2,4,1,3,3,4,1,2,4,3,3,3,2,3,3,3,2,2,3,3,5,4,4,4,4,4,4,4,4,4,4,3,4,4,1,24,7,4,4,1,4,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,3,5,4,5,4,6,6,4,5,7,6,1,3,3,2,2,5,1
2016/11/25 16:41,2016/11/25 16:49,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,4,4,2,2,2,3,2,2,2,2,2,2,3,4,4,3,2,2,4,2,4,4,3,1,3,2,3,3,3,3,3,2,2,3,3,2,1,3,3,4,4,4,3,4,4,4,3,5,4,3,4,2,20,5,4,4,2,1,,,,,1,,0,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,5,4,4,4,4,5,4,6,,,,,,,,,,
2016/11/25 16:43,2016/11/25 16:55,5,5,5,5,4,4,4,4,3,2,3,3,3,3,4,5,3,3,2,3,2,5,2,5,4,5,3,1,3,5,1,3,3,5,5,2,1,4,4,5,5,4,2,5,4,3,5,5,1,0,3,0,4,3,5,4,7,4,5,5,5,4,6,5,5,6,3,4,3,5,1,23,6,3,3,4,3,,1,,,,,1,3,4,3,3,3,1,1,3,2,2,4,4,2,2,3,2,2,2,3,5,4,4,6,6,4,4,6,4,6,3,4,3,2,2,3,1
2016/11/25 16:32,2016/11/25 16:58,3,3,4,4,4,3,3,3,3,2,3,2,2,2,2,2,2,2,2,3,3,3,2,4,3,3,3,3,3,3,2,4,2,4,3,4,3,3,2,3,4,2,2,4,3,3,2,2,1,2,2,2,4,3,4,6,5,3,4,4,4,3,4,3,4,4,4,4,3,3,2,23,7,2,3,1,1,,,1,,,,0,2,2,1,2,2,2,2,2,2,3,3,3,3,3,1,2,2,2,3,4,4,4,4,4,5,5,,,,,,,,,,
2016/11/25 16:54,2016/11/25 17:02,3,4,3,3,3,3,3,4,4,1,1,1,3,1,1,1,2,1,1,2,1,4,2,5,4,2,2,1,2,4,1,4,2,4,1,5,1,2,4,3,4,3,2,2,3,3,3,0,3,2,3,4,5,4,5,4,7,4,5,4,4,4,4,2,4,4,5,4,4,4,1,24,6,5,5,4,4,,,1,,,,0,1,1,1,1,1,1,1,1,1,2,4,2,2,2,2,3,1,3,2,6,3,1,7,5,5,6,,,,,,,,,,
2016/11/25 16:41,2016/11/25 17:04,2,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,3,4,2,2,2,2,5,4,4,4,4,2,2,4,2,4,4,4,4,4,2,4,4,4,4,4,2,3,2,1,3,3,3,3,3,3,8,6,7,4,4,3,3,2,3,3,3,2,1,1,2,3,2,27,6,6,5,5,4,,1,,,,,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,3,2,2,4,6,2,7,6,5,5,4,4,6,5,2,5,6,2,2,4,3
2016/11/25 16:43,2016/11/25 17:08,3,2,3,3,2,2,2,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,5,2,2,2,4,2,4,5,4,2,4,2,3,4,3,1,1,2,2,4,4,6,4,7,4,5,5,5,4,5,5,5,5,5,2,2,2,2,25,6,4,3,1,1,,,,1,,,1,1,1,1,1,1,1,1,3,1,1,3,2,1,1,1,1,1,2,4,5,3,3,6,6,7,4,6,5,4,1,5,5,4,4,4,2
2016/11/25 16:43,2016/11/25 17:08,4,5,4,3,2,1,3,3,1,1,1,1,1,1,1,1,1,1,3,5,3,2,1,1,2,1,4,5,2,1,2,3,5,2,5,4,3,4,2,3,4,3,2,3,2,3,1,3,0,0,0,1,1,1,3,5,4,4,3,4,3,3,2,3,3,5,4,5,3,3,2,20,5,4,5,3,3,1,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,3,6,7,6,4,1,6,6,2,4,4,1,1,6,1
2016/11/25 16:38,2016/11/25 17:09,3,3,3,3,3,4,4,3,3,3,3,3,4,4,3,3,4,3,2,3,2,3,2,3,4,5,2,2,3,3,2,2,4,5,4,4,3,4,3,3,5,2,2,4,4,3,3,3,3,2,3,2,5,4,3,2,7,4,3,4,4,4,4,3,3,4,4,3,3,4,1,26,5,2,3,2,2,1,,,,,,0,1,1,1,1,1,1,1,3,1,2,4,2,3,3,2,3,3,3,3,5,3,2,7,6,5,6,,,,,,,,,,
2016/11/25 16:51,2016/11/25 17:09,1,2,2,1,1,1,2,3,2,2,1,1,1,1,2,2,2,1,1,4,3,2,2,3,4,2,2,3,2,3,2,2,4,3,4,4,4,3,2,4,2,4,2,4,3,3,3,3,3,3,3,3,4,3,4,5,7,2,4,5,5,4,4,2,5,4,4,5,3,5,1,28,7,4,4,4,5,,,,,,1,1,3,2,1,1,3,1,1,3,1,1,3,2,3,2,1,2,2,3,2,6,4,6,6,6,6,4,5,6,6,2,3,6,2,3,5,4
2016/11/25 16:56,2016/11/25 17:09,2,2,2,2,2,2,2,1,2,3,3,2,3,1,3,2,2,1,3,4,4,3,3,3,4,4,3,4,3,4,2,3,3,4,3,3,3,5,3,3,4,4,3,4,3,3,3,3,0,1,1,2,3,1,3,2,5,3,4,4,4,4,4,4,5,4,4,2,4,3,1,19,5,4,4,2,2,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,6,3,5,6,7,5,4,7,7,7,1,2,2,1,2,4,1
2016/11/25 16:50,2016/11/25 17:10,2,3,3,2,2,3,2,3,2,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,1,2,4,4,2,2,2,2,2,4,4,1,1,5,1,3,3,3,3,4,3,3,5,3,2,2,3,4,4,4,4,4,5,3,5,4,5,4,4,5,2,23,5,3,3,1,1,,,,,1,,0,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,3,5,4,3,5,4,5,4,2,6,6,3,5,5,3,3,5,4
2016/11/25 16:57,2016/11/25 17:12,3,3,3,1,1,3,1,4,4,2,2,2,2,2,2,2,2,2,2,1,5,2,1,2,4,4,2,3,3,2,1,4,4,4,4,2,2,4,1,2,5,4,2,5,2,3,1,3,3,3,3,3,5,5,5,3,6,4,5,6,6,3,5,5,5,6,5,5,4,4,2,23,6,3,2,1,1,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,6,4,2,3,4,5,4,7,,,,,,,,,,
2016/11/25 16:56,2016/11/25 17:14,2,1,2,1,2,1,2,3,3,1,1,1,2,1,1,1,1,1,3,4,3,2,2,2,3,4,3,3,4,3,2,4,2,4,4,3,2,3,4,4,4,4,2,4,3,3,3,3,0,1,1,3,2,0,6,5,6,3,4,4,3,4,3,3,3,4,4,5,3,4,2,26,6,4,2,5,3,,1,,,,,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,7,1,7,7,7,7,4,7,7,7,1,2,4,1,2,4,1
2016/11/25 16:47,2016/11/25 17:17,2,3,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,1,3,4,4,2,3,4,5,1,4,4,5,3,5,4,4,4,5,5,4,2,4,3,3,3,3,3,3,3,4,5,4,4,4,5,5,5,6,5,4,5,5,5,5,5,4,5,5,2,22,6,5,5,4,4,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,3,5,4,6,6,6,7,4,6,6,6,2,4,4,2,2,4,2
2016/11/25 16:57,2016/11/25 17:22,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,2,1,1,2,2,3,2,3,4,4,2,2,2,4,1,2,2,3,3,2,2,4,3,2,3,4,2,2,3,4,3,3,4,1,2,3,3,2,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,5,1,23,6,5,4,4,3,,,,,1,,0,3,3,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,2,2,6,5,6,6,5,4,4,5,5,5,2,2,6,2,4,5,1
2016/11/25 17:11,2016/11/25 17:29,5,5,5,5,5,5,5,5,4,2,2,2,2,1,2,2,1,1,1,2,3,4,1,3,5,2,1,1,5,5,1,4,5,2,3,5,5,3,2,3,4,2,3,4,4,3,1,0,1,0,3,0,5,4,7,7,7,2,5,4,4,3,5,3,4,4,5,5,3,5,2,25,6,5,5,5,4,1,,,,,,0,4,4,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,5,1,6,4,6,7,7,6,4,6,7,7,2,5,4,4,4,5,4
2016/11/25 16:55,2016/11/25 17:30,3,2,2,3,3,3,2,3,2,3,3,2,3,4,3,3,2,2,2,3,4,3,2,3,3,5,3,3,4,4,4,3,3,4,2,3,3,3,3,4,3,3,2,2,4,3,1,1,1,3,1,2,4,2,7,10,7,3,3,4,4,4,4,2,4,4,4,4,3,2,2,30,6,5,4,5,4,,,1,,,,1,2,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,3,4,1,7,2,7,7,7,7,4,4,4,7,2,4,6,4,4,5,1
2016/11/25 17:15,2016/11/25 17:31,3,3,2,2,2,1,1,1,2,2,1,1,3,1,1,1,2,1,1,1,2,2,2,1,4,4,2,1,2,2,2,2,2,2,1,1,2,1,2,2,5,2,2,2,1,3,4,3,2,3,3,3,4,3,5,4,6,3,4,4,4,4,4,3,3,4,4,3,3,3,2,27,6,3,4,4,4,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,7,2,6,7,4,6,2,,,,,,,,,,
2016/11/25 17:16,2016/11/25 17:34,1,2,3,1,2,3,3,4,3,1,1,1,2,1,2,2,1,1,2,4,2,2,1,1,2,4,2,4,1,4,1,4,3,4,4,4,2,4,2,4,4,5,2,5,2,3,2,4,4,3,3,4,5,5,6,4,7,4,6,5,5,4,5,5,4,5,5,5,5,4,2,29,5,5,5,5,3,,,,,,1,1,3,3,2,1,3,3,2,4,2,1,2,1,1,1,1,1,1,1,4,5,6,3,6,7,6,7,,,,,,,,,,
2016/11/25 17:22,2016/11/25 17:34,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,4,3,3,1,3,1,4,1,2,4,1,1,4,1,3,3,3,3,4,3,3,3,4,4,5,4,3,4,4,4,4,4,4,4,3,4,3,3,5,1,27,7,6,5,5,4,,,1,,,,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,6,5,5,7,5,6,6,4,4,7,7,2,5,5,4,5,4,3
2016/11/25 17:59,2016/11/25 18:17,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,4,2,2,2,2,4,2,4,3,4,4,2,4,4,5,4,3,3,3,2,5,4,4,3,4,4,3,3,5,3,4,3,3,5,4,5,4,6,3,4,4,4,4,4,4,4,4,4,4,4,5,2,24,5,2,2,1,1,1,,,,,,0,1,1,1,1,1,1,1,1,1,1,4,3,3,2,3,4,2,4,2,5,4,6,5,5,6,4,6,6,4,1,4,5,2,2,6,1
2016/11/25 18:10,2016/11/25 18:22,1,2,4,2,4,2,3,3,3,5,5,5,5,5,2,3,3,4,2,2,3,3,3,4,4,5,1,1,3,3,2,3,5,5,4,4,3,3,2,2,5,4,3,4,3,3,3,3,0,0,3,2,1,1,4,3,4,4,4,5,4,5,4,4,4,5,2,2,4,3,1,22,5,4,4,5,3,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,7,6,6,6,4,4,7,7,2,4,3,3,3,6,1
2016/11/25 18:18,2016/11/25 18:25,3,4,3,4,3,3,4,4,4,3,5,4,3,4,5,3,2,4,4,2,5,1,2,2,4,5,2,3,4,1,4,1,4,5,3,4,5,4,4,2,4,4,1,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 18:11,2016/11/25 18:31,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,4,4,2,2,2,5,2,5,4,5,5,4,2,4,1,5,5,4,2,2,4,3,3,2,0,2,3,5,5,5,3,2,5,6,5,6,6,6,5,5,6,6,6,5,5,6,2,26,4,3,3,1,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,3,1,6,1,7,7,7,7,1,,,,,,,,,,
2016/11/25 18:24,2016/11/25 18:35,2,2,3,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,4,1,1,4,4,1,1,3,4,3,3,2,3,3,2,5,4,1,4,3,3,3,3,1,1,3,4,5,4,3,2,3,2,4,4,1,4,4,2,4,4,4,5,2,4,1,19,5,5,4,4,1,,,,,,1,1,3,3,2,2,2,2,2,2,1,1,3,2,2,2,1,1,1,1,1,7,2,7,7,7,7,4,5,7,2,2,1,4,2,2,4,4
2016/11/25 18:13,2016/11/25 18:36,2,2,3,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,4,5,1,5,1,2,2,4,4,5,1,2,2,3,1,5,2,2,1,4,4,4,5,2,1,5,2,3,1,1,0,1,1,1,4,4,8,8,9,4,6,5,5,6,5,5,5,5,6,4,5,6,2,45,5,4,1,4,1,,,,,1,,0,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,6,4,5,6,6,5,4,6,6,5,2,2,3,2,1,6,1
2016/11/25 18:24,2016/11/25 18:47,1,1,2,2,2,3,1,3,3,2,3,4,4,3,3,4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,4,3,3,2,1,2,3,2,4,4,4,2,4,2,3,3,4,0,2,3,4,5,4,6,4,6,3,3,4,4,3,3,3,3,3,2,2,2,2,2,31,6,4,4,3,4,,,,,1,,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,1,1,1,2,1,7,3,3,7,5,3,4,2,6,7,3,1,5,6,4,5,2
2016/11/25 18:24,2016/11/25 18:48,1,2,2,1,1,1,1,3,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,4,5,2,2,4,2,2,5,2,5,2,4,4,2,2,4,2,4,2,2,4,3,5,5,3,4,3,5,4,4,5,4,5,4,3,5,4,5,5,4,4,4,5,4,4,4,1,23,6,5,5,4,4,,,,1,,,1,1,1,1,1,2,1,1,2,1,1,4,4,4,4,1,4,2,4,4,5,4,4,5,4,5,4,2,6,4,2,6,4,3,4,4,2
2016/11/25 18:41,2016/11/25 18:57,3,3,4,4,3,3,4,5,3,2,2,1,2,2,2,2,2,2,2,4,2,4,1,5,4,2,2,2,2,4,2,4,2,4,4,4,2,2,2,4,4,4,2,4,2,3,4,3,2,2,2,3,5,3,4,5,3,3,3,4,4,6,5,5,3,4,6,4,3,5,2,23,6,4,2,1,1,,,1,,,,0,1,1,1,1,1,1,1,5,1,1,4,2,5,3,1,4,1,4,3,5,5,2,5,5,4,6,,,,,,,,,,
2016/11/25 18:07,2016/11/25 19:29,4,4,4,4,4,2,4,4,3,1,1,1,1,1,1,1,1,1,2,4,1,5,4,4,5,4,3,4,4,4,1,3,5,5,4,3,4,5,4,3,4,4,3,3,4,3,3,0,0,0,0,4,4,3,2,3,4,4,5,4,4,5,5,2,5,5,6,1,5,5,1,27,7,4,3,1,1,,,,,,1,0,3,4,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,1,7,3,7,7,5,5,4,4,5,7,3,1,4,4,4,6,1
2016/11/25 19:46,2016/11/25 20:01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,2,3,3,2,4,3,4,4,1,2,4,3,4,3,3,4,5,2,4,4,4,2,2,3,3,4,4,3,3,2,2,4,4,6,3,7,3,4,4,4,3,4,3,4,4,4,4,4,3,1,26,6,4,4,3,4,,,,,1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,7,7,7,7,4,5,7,7,2,1,5,2,4,5,1
2016/11/25 20:22,2016/11/25 20:36,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,2,2,1,4,2,4,1,2,3,2,3,4,3,2,3,2,2,4,2,4,2,4,2,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 20:22,2016/11/25 20:38,3,3,2,2,2,3,2,2,5,2,1,1,1,1,1,2,2,2,2,3,2,2,1,1,3,4,2,1,4,4,1,2,2,5,3,2,2,3,4,2,5,4,2,3,4,3,4,4,3,3,3,4,5,3,6,5,8,4,3,6,4,5,4,2,5,3,6,5,3,5,1,25,6,4,3,3,3,,,,,,1,1,1,3,3,3,3,3,1,2,3,1,1,1,1,1,1,2,1,1,5,5,6,4,5,6,5,6,,,,,,,,,,
2016/11/25 20:20,2016/11/25 20:39,3,3,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,1,2,3,2,2,4,1,2,4,2,2,2,2,3,4,3,3,4,3,3,5,4,3,4,3,2,3,3,3,1,3,2,3,2,2,2,1,3,1,23,6,5,4,5,1,,1,,,,,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,5,5,6,6,6,5,4,2,6,7,3,4,3,2,2,6,4
2016/11/25 20:40,2016/11/25 20:50,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,4,2,4,4,4,4,5,3,3,4,4,2,3,4,5,4,3,3,3,4,4,5,4,4,4,4,3,4,4,4,5,3,4,4,4,5,4,8,4,4,4,4,4,5,4,5,5,6,4,6,5,1,26,6,5,4,4,3,,,1,,,,1,2,2,2,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,5,5,5,5,5,6,6,4,7,5,6,2,5,5,3,3,5,2
2016/11/25 20:28,2016/11/25 21:05,3,4,4,4,4,4,4,4,2,1,1,1,1,1,1,2,2,1,1,4,2,2,1,2,5,4,1,4,4,4,1,2,4,4,5,5,4,4,2,5,5,4,5,2,2,3,2,4,0,1,1,3,4,4,3,1,7,5,4,5,5,4,4,4,5,4,6,5,4,3,1,26,7,2,2,1,1,1,,,,,,0,1,1,1,1,1,1,1,4,1,4,4,3,3,3,2,4,1,3,4,7,5,5,4,5,6,4,5,6,6,3,3,4,2,2,5,5
2016/11/25 21:04,2016/11/25 21:09,3,2,3,3,2,2,2,3,4,3,3,3,3,1,1,1,2,1,2,4,2,2,2,1,2,2,3,2,4,2,2,3,4,4,4,2,2,4,3,4,4,4,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/25 20:59,2016/11/25 21:22,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,4,1,2,2,4,4,4,2,2,2,2,2,4,4,4,4,2,2,2,4,4,4,4,2,2,4,3,2,3,1,2,3,3,5,4,4,3,6,3,4,5,4,4,4,4,4,4,6,4,4,4,1,26,6,4,4,1,1,,,,1,,,1,1,1,1,2,1,1,1,2,1,2,3,3,2,3,2,3,2,4,4,4,4,6,6,4,4,4,4,6,6,2,4,5,4,4,5,5
2016/11/25 20:49,2016/11/25 21:47,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,2,4,2,2,4,3,3,3,2,4,2,2,4,4,4,2,3,4,3,2,4,2,4,2,2,2,3,2,3,2,1,1,1,2,3,4,3,7,4,4,4,4,4,4,4,4,4,5,4,4,4,1,27,6,4,4,2,1,,,1,,,,1,1,1,1,2,2,1,1,2,1,2,2,2,2,3,2,1,1,3,4,5,4,6,6,4,4,4,4,6,6,2,4,5,4,4,4,5
2016/11/25 21:50,2016/11/25 21:58,2,2,3,3,2,4,4,1,1,3,2,1,1,1,2,1,1,1,1,2,4,2,2,4,3,1,1,2,4,3,1,4,3,1,1,2,4,5,5,4,4,2,2,2,4,3,4,5,1,2,0,3,4,5,6,3,8,5,5,5,5,5,5,5,5,5,3,4,6,4,1,21,5,4,4,5,4,,,,,,1,1,1,1,1,1,1,3,1,2,1,1,2,1,2,1,1,1,1,1,6,4,4,5,4,3,5,4,1,7,6,2,5,6,4,2,6,1
2016/11/25 22:08,2016/11/25 22:17,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,4,3,2,4,4,3,3,4,2,3,2,4,2,3,2,4,2,4,3,4,4,4,2,4,3,3,3,3,2,2,2,2,3,4,6,6,7,4,4,4,4,4,4,4,4,4,4,4,3,4,2,29,7,5,4,5,4,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,6,6,6,6,4,6,6,5,1,5,5,1,5,4,1
2016/11/25 22:20,2016/11/25 22:33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,1,2,2,3,4,5,2,5,2,2,5,5,5,5,4,5,3,5,5,4,3,4,1,3,5,0,0,0,3,0,5,3,5,4,7,3,4,4,2,2,6,2,5,6,6,6,2,1,2,25,6,2,2,3,1,,,,,1,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,4,5,5,6,4,4,2,5,7,3,5,5,3,2,4,1
2016/11/25 22:20,2016/11/25 22:46,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,2,4,4,2,1,2,4,4,1,2,4,4,2,2,4,5,2,2,2,4,2,4,5,4,2,5,2,3,3,3,2,4,3,3,4,3,5,7,7,2,5,4,5,5,5,5,5,5,5,5,5,4,2,26,6,3,3,1,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,4,2,2,6,4,4,6,3,4,4,7,7,7,1,2,2,2,4,5,5
2016/11/25 22:59,2016/11/25 23:15,3,3,3,3,3,3,2,3,3,1,2,2,2,1,1,4,3,3,3,4,4,4,2,1,4,5,4,1,5,4,1,1,3,5,4,5,2,4,4,5,5,4,2,4,2,3,3,4,3,1,1,4,4,4,4,2,8,4,3,5,3,5,4,2,4,5,5,5,5,4,2,28,6,3,2,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,4,3,3,4,1,1,3,3,3,4,4,5,5,4,6,6,,,,,,,,,,
2016/11/25 23:26,2016/11/25 23:42,3,3,4,3,3,3,4,3,3,1,1,1,1,1,1,1,1,1,2,2,3,3,2,3,2,3,4,4,2,3,2,3,3,3,3,3,2,5,2,3,4,3,2,3,2,3,3,3,2,2,3,3,4,3,3,4,5,5,5,5,4,4,5,5,4,5,4,5,4,4,2,24,6,3,4,4,1,1,,,,,,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,4,5,2,3,5,7,5,4,3,5,5,3,5,5,2,2,5,1
2016/11/26 6:40,2016/11/26 7:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,3,2,2,2,2,1,4,1,1,3,1,1,3,2,3,2,3,2,3,3,3,4,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,1,3,1,24,5,3,3,2,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,7,6,5,6,4,4,6,7,3,2,5,1,1,5,5
2016/11/26 9:40,2016/11/26 9:48,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,3,3,2,3,2,3,4,3,3,3,2,3,4,3,1,3,3,2,4,2,2,4,3,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/11/26 1:17,2016/11/26 9:50,2,4,4,4,4,2,4,4,4,1,1,1,1,1,1,1,1,1,2,4,1,5,1,2,4,5,2,2,3,4,1,2,4,5,1,4,4,2,4,4,5,4,1,4,4,3,2,1,1,2,4,2,4,5,5,3,6,2,3,4,2,4,4,4,4,2,5,5,5,2,2,25,6,5,4,4,3,,,,,,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,3,2,4,5,1,6,2,7,7,7,6,4,7,6,5,1,3,2,3,6,6,1
2016/11/25 16:56,2016/11/26 10:39,4,4,4,4,4,2,4,4,3,3,3,2,2,2,2,2,2,3,1,2,1,5,2,1,5,5,1,1,4,2,2,4,4,5,4,4,2,2,4,4,5,2,2,4,4,3,4,4,0,3,4,2,5,3,7,6,8,3,5,5,5,5,2,3,5,2,3,5,4,6,2,23,6,5,5,5,5,,,1,,,,0,2,2,1,1,1,1,1,1,1,1,4,3,4,4,2,2,2,4,2,6,6,6,6,7,5,4,7,5,5,1,5,3,3,3,4,2
2016/11/26 14:29,2016/11/26 14:47,2,1,2,2,1,1,2,2,1,2,1,1,3,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,4,2,1,4,2,4,2,2,2,2,2,3,3,1,0,1,0,3,4,3,4,4,4,2,4,4,4,3,4,3,3,3,3,2,3,3,2,22,5,5,2,5,3,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,4,6,3,4,5,5,6,4,4,6,6,1,3,4,4,4,5,3
