subjID,trialNum,uniqueID,trialType,numInSequence,numCorrect,ITI,Total Trial Duration,Volume,Correct Sequence,Response Sequence,Accuracy
106,18,2,sound,5,5,1.5,17.3756363,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']",1
106,1,11,random,6,3,1.5,17.4436413,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']",0.5
106,2,15,random,7,5,1.5,22.738656,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Circle', 'Pentagon']",0.714285714
106,3,16,random,7,5,1.5,24.6944837,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']",0.714285714
106,4,2,random,5,5,1.5,17.6834778,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",1
106,5,13,random,7,7,1.5,18.9843603,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle', 'Diamond']",1
106,6,4,random,5,5,1.5,14.9747845,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']",1
106,7,6,random,5,5,1.5,17.7889355,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']",1
106,8,3,random,5,4,1.5,14.9626652,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']",0.8
106,9,18,random,7,6,1.5,20.6657758,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",0.857142857
106,10,14,random,7,3,1.5,19.3097614,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Circle']",0.428571429
106,11,10,random,6,6,1.5,16.3876303,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']",1
106,12,9,random,6,4,1.5,21.0093019,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Diamond']",0.666666667
106,13,5,random,5,3,1.5,15.4548232,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']",0.6
106,14,1,random,5,5,1.5,13.8607452,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",1
106,15,12,random,6,6,1.5,17.4190388,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Circle']",1
106,16,17,random,7,6,1.5,21.4808934,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",0.857142857
106,17,7,random,6,6,1.5,19.1815794,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Diamond']",1
106,18,8,random,6,3,1.5,21.1076832,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']",0.5
107,1,12,space,6,6,1.5,19.7422686,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",1
107,2,5,space,5,0,1.5,17.3086753,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",0
107,3,8,space,6,6,1.5,19.4272177,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']",1
107,4,18,space,7,7,1.5,23.7680253,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle', 'Diamond']",1
107,5,15,space,7,4,1.5,25.246267,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']",0.571428571
107,6,7,space,6,6,1.5,19.0509132,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon']",1
107,7,11,space,6,6,1.5,23.6551493,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']",1
107,8,13,space,7,7,1.5,30.7961542,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Pentagon']",1
107,9,2,space,5,2,1.5,21.3443033,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond']",0.4
107,10,17,space,7,6,1.5,29.3975579,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']",0.857142857
107,11,3,space,5,5,1.5,15.7610954,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']",1
107,12,16,space,7,7,1.5,20.9118652,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond', 'Circle']",1
107,13,14,space,7,5,1.5,25.0452915,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",0.714285714
107,14,1,space,5,5,1.5,15.954175,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']",1
107,15,9,space,6,1,1.5,22.5131621,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Circle']",0.166666667
107,16,4,space,5,5,1.5,14.9252723,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']",1
107,17,10,space,6,6,1.5,17.331325,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle']",1
107,18,6,space,5,5,1.5,17.9609817,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",1
107,1,1,random,5,5,1.5,16.6829639,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",1
107,2,16,random,7,4,1.5,24.6809162,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",0.571428571
107,3,15,random,7,6,1.5,23.3330573,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",0.857142857
107,4,13,random,7,3,1.5,22.5703763,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']",0.428571429
107,5,14,random,7,5,1.5,21.1192916,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']",0.714285714
107,6,4,random,5,5,1.5,15.9005565,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
107,7,7,random,6,6,1.5,19.5155488,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
107,8,18,random,7,5,1.5,20.6959255,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond', 'Pentagon']",0.714285714
107,9,10,random,6,3,1.5,18.1656154,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon']",0.5
107,10,8,random,6,6,1.5,19.5641219,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
107,11,9,random,6,6,1.5,17.0155696,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
107,12,12,random,6,6,1.5,17.3183478,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
107,13,5,random,5,5,1.5,15.9001747,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']",1
107,14,2,random,5,5,1.5,16.5941923,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
107,15,3,random,5,5,1.5,17.1681202,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']",1
107,16,11,random,6,4,1.5,18.2689959,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",0.666666667
107,17,6,random,5,5,1.5,14.6596525,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']",1
107,18,17,random,7,6,1.5,19.1529681,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Circle']",0.857142857
107,1,17,sound,7,3,1.5,21.9700767,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Circle']",0.428571429
107,2,8,sound,6,5,1.5,19.1592931,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Diamond']",0.833333333
107,3,6,sound,5,3,1.5,18.6365566,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",0.6
107,4,16,sound,7,4,1.5,23.0266366,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",0.571428571
107,5,1,sound,5,2,1.5,19.6157278,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']",0.4
107,6,4,sound,5,5,1.5,22.6612996,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']",1
107,7,7,sound,6,6,1.5,20.1785878,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Diamond']",1
107,8,10,sound,6,6,1.5,16.5280283,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Pentagon']",1
107,9,18,sound,7,7,1.5,24.3179138,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']",1
107,10,9,sound,6,6,1.5,17.1230504,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
107,11,15,sound,7,7,1.5,19.2249277,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']",1
107,12,14,sound,7,4,1.5,24.8864825,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']",0.571428571
107,13,13,sound,7,5,1.5,27.8925061,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.714285714
107,14,3,sound,5,5,1.5,14.3280203,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",1
107,15,5,sound,5,5,1.5,14.7411099,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond']",1
107,16,2,sound,5,5,1.5,15.1563313,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']",1
107,17,12,sound,6,6,1.5,17.3224855,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']",1
107,18,11,sound,6,4,1.5,17.3602459,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Pentagon']",0.666666667
108,1,15,sound,7,7,1.5,18.8208227,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Circle', 'Circle']",1
108,2,4,sound,5,4,1.5,16.170418,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']",0.8
108,3,13,sound,7,7,1.5,20.0801999,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",1
108,4,3,sound,5,3,1.5,16.0777012,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",0.6
108,5,7,sound,6,5,1.5,16.2515622,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",0.833333333
108,6,10,sound,6,4,1.5,16.6181974,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",0.666666667
108,7,17,sound,7,7,1.5,19.7923011,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']",1
108,8,18,sound,7,3,1.5,22.1090702,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']",0.428571429
108,9,8,sound,6,4,1.5,18.4501751,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond']",0.666666667
108,10,9,sound,6,5,1.5,17.2153091,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond']",0.833333333
108,11,1,sound,5,5,1.5,15.3735625,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']",1
108,12,5,sound,5,5,1.5,17.1399419,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']",1
108,13,14,sound,7,5,1.5,17.681886,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']",0.714285714
108,14,2,sound,5,5,1.5,15.007726,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",1
108,15,6,sound,5,5,1.5,17.3017932,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
108,16,12,sound,6,5,1.5,18.0516245,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle', 'Circle']",0.833333333
108,17,11,sound,6,6,1.5,16.7222248,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",1
108,18,16,sound,7,7,1.5,20.5353065,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']",1
108,1,11,space,6,6,1.5,16.7269291,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",1
108,2,5,space,5,5,1.5,14.2296784,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']",1
108,3,10,space,6,6,1.5,16.1798067,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']",1
108,4,8,space,6,6,1.5,16.395193,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
108,5,3,space,5,5,1.5,17.4720858,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']",1
108,6,13,space,7,3,1.5,24.6859115,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle']",0.428571429
108,7,2,space,5,5,1.5,13.6824683,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']",1
108,8,18,space,7,5,1.5,19.4732109,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']",0.714285714
108,9,17,space,7,7,1.5,18.1108063,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon', 'Diamond', 'Circle']",1
108,10,7,space,6,6,1.5,16.3886195,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
108,11,9,space,6,5,1.5,17.3706948,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",0.833333333
108,12,16,space,7,6,1.5,30.8885054,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",0.857142857
108,13,14,space,7,5,1.5,20.2928198,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']",0.714285714
108,14,4,space,5,4,1.5,17.0662551,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']",0.8
108,15,6,space,5,5,1.5,14.2247349,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle']",1
108,16,15,space,7,7,1.5,18.8143218,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
108,17,1,space,5,5,1.5,15.5485412,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']",1
108,18,12,space,6,6,1.5,15.8900818,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']",1
108,1,4,random,5,5,1.5,15.1866363,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']",1
108,2,18,random,7,5,1.5,27.7849151,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']",0.714285714
108,3,17,random,7,7,1.5,19.8935018,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Diamond']",1
108,4,1,random,5,5,1.5,14.7230287,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",1
108,5,16,random,7,6,1.5,21.8331972,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.857142857
108,6,8,random,6,6,1.5,15.3746051,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",1
108,7,6,random,5,5,1.5,13.6287898,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
108,8,5,random,5,5,1.5,14.4988922,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon']",1
108,9,7,random,6,6,1.5,17.0331945,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Diamond']",1
108,10,11,random,6,6,1.5,19.6471166,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']",1
108,11,12,random,6,6,1.5,15.364746,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
108,12,9,random,6,6,1.5,18.9544884,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']",1
