subNum, blockNum, trialNum, curvature, width,occludedHalf, startSide, response, RT,,,,,
7,3,36,-45,1.00 ,1,1,1,3.490 ,,,,,
7,3,37,-30,0.80 ,2,-1,1,3.540 ,,,,,
7,3,38,-15,1.00 ,2,-1,1,3.380 ,,,,,
7,3,39,15,1.00 ,1,1,0,3.530 ,,,,,
7,3,40,-45,1.20 ,2,-1,1,3.510 ,,,,,
7,3,41,30,1.20 ,1,1,0,3.560 ,,,,,
7,3,42,0,1.00 ,1,1,1,6.560 ,,,,,
8,1,1,-15,0.80 ,1,1,1,3.910 ,,,,,
8,1,2,-15,1.20 ,2,-1,1,3.880 ,,,,,
8,1,3,0,0.80 ,1,1,0,3.820 ,,,,,
8,1,4,30,1.20 ,1,1,1,3.790 ,,,,,
8,1,5,-15,0.80 ,2,-1,1,3.790 ,,,,,
8,1,6,30,1.00 ,1,1,1,3.690 ,,,,,
8,1,7,0,1.20 ,2,-1,0,3.940 ,,,,,
8,1,8,30,0.80 ,2,-1,1,3.550 ,,,,,
8,1,9,45,1.20 ,1,1,1,3.370 ,,,,,
8,1,10,-30,1.20 ,2,-1,1,4.360 ,,,,,
8,1,11,45,1.00 ,2,-1,1,9.410 ,,,,,
8,1,12,-45,0.80 ,1,1,1,3.900 ,,,,,
8,1,13,15,0.80 ,2,-1,1,3.890 ,,,,,
8,1,14,-45,1.00 ,1,1,1,3.720 ,,,,,
8,1,15,30,1.00 ,2,-1,1,3.700 ,,,,,
8,1,16,-15,1.00 ,2,-1,1,3.720 ,,,,,
8,1,17,30,1.20 ,2,-1,1,3.800 ,,,,,
8,1,18,45,0.80 ,2,-1,1,4.060 ,,,,,
8,1,19,-30,1.20 ,1,1,1,3.660 ,,,,,
8,1,20,15,1.00 ,1,1,1,3.800 ,,,,,
8,1,21,-30,1.00 ,1,1,1,3.890 ,,,,,
8,1,22,0,1.00 ,2,-1,0,6.760 ,,,,,
8,1,23,15,1.20 ,2,-1,1,3.720 ,,,,,
8,1,24,45,0.80 ,1,1,1,3.730 ,,,,,
8,1,25,15,1.00 ,2,-1,1,3.840 ,,,,,
8,1,26,0,1.20 ,1,1,0,3.820 ,,,,,
8,1,27,-30,0.80 ,2,-1,1,3.890 ,,,,,
8,1,28,45,1.00 ,1,1,1,3.760 ,,,,,
8,1,29,-30,1.00 ,2,-1,1,4.010 ,,,,,
8,1,30,-15,1.20 ,1,1,0,7.230 ,,,,,
8,1,31,-15,1.00 ,1,1,0,3.820 ,,,,,
8,1,32,-45,1.20 ,1,1,1,4.380 ,,,,,
8,1,33,15,1.20 ,1,1,1,3.750 ,,,,,
8,1,34,-45,0.80 ,2,-1,1,3.710 ,,,,,
8,1,35,0,1.00 ,1,1,0,4.020 ,,,,,
8,1,36,-45,1.20 ,2,-1,1,3.750 ,,,,,
8,1,37,-45,1.00 ,2,-1,1,3.760 ,,,,,
8,1,38,15,0.80 ,1,1,1,3.760 ,,,,,
8,1,39,0,0.80 ,2,-1,0,4.120 ,,,,,
8,1,40,45,1.20 ,2,-1,0,4.700 ,,,,,
8,1,41,-30,0.80 ,1,1,1,3.660 ,,,,,
8,1,42,30,0.80 ,1,1,1,3.940 ,,,,,
8,2,1,30,0.80 ,1,1,1,3.810 ,,,,,
8,2,2,-30,1.00 ,2,-1,1,3.680 ,,,,,
8,2,3,45,1.20 ,1,1,1,4.560 ,,,,,
8,2,4,15,0.80 ,2,-1,1,3.950 ,,,,,
8,2,5,-30,1.20 ,1,1,1,3.820 ,,,,,
8,2,6,30,1.20 ,2,-1,1,3.730 ,,,,,
8,2,7,0,0.80 ,2,-1,1,3.660 ,,,,,
8,2,8,45,1.00 ,1,1,1,3.680 ,,,,,
8,2,9,-15,1.20 ,2,-1,1,4.360 ,,,,,
8,2,10,45,1.20 ,2,-1,1,3.630 ,,,,,
8,2,11,-45,1.00 ,1,1,1,3.660 ,,,,,
8,2,12,0,1.20 ,1,1,0,4.230 ,,,,,
8,2,13,30,1.00 ,2,-1,1,3.650 ,,,,,
8,2,14,0,1.20 ,2,-1,0,3.640 ,,,,,
8,2,15,30,1.00 ,1,1,1,3.660 ,,,,,
8,2,16,-45,1.20 ,1,1,1,3.880 ,,,,,
8,2,17,0,0.80 ,1,1,1,3.620 ,,,,,
8,2,18,-30,1.00 ,1,1,1,3.800 ,,,,,
8,2,19,-15,1.00 ,1,1,1,3.800 ,,,,,
8,2,20,-15,0.80 ,1,1,1,7.790 ,,,,,
8,2,21,15,0.80 ,1,1,1,3.730 ,,,,,
8,2,22,-45,0.80 ,2,-1,1,3.780 ,,,,,
8,2,23,0,1.00 ,1,1,0,3.930 ,,,,,
8,2,24,30,1.20 ,1,1,0,3.930 ,,,,,
8,2,25,15,1.00 ,1,1,1,4.410 ,,,,,
8,2,26,-15,0.80 ,2,-1,1,3.590 ,,,,,
8,2,27,-15,1.00 ,2,-1,1,3.620 ,,,,,
8,2,28,-30,0.80 ,2,-1,1,3.740 ,,,,,
8,2,29,15,1.20 ,2,-1,0,3.850 ,,,,,
8,2,30,45,0.80 ,2,-1,1,3.700 ,,,,,
8,2,31,-15,1.20 ,1,1,0,3.540 ,,,,,
8,2,32,0,1.00 ,2,-1,0,3.770 ,,,,,
8,2,33,-45,0.80 ,1,1,1,3.580 ,,,,,
8,2,34,-45,1.00 ,2,-1,1,3.390 ,,,,,
8,2,35,-45,1.20 ,2,-1,1,3.840 ,,,,,
8,2,36,-30,1.20 ,2,-1,1,4.230 ,,,,,
8,2,37,-30,0.80 ,1,1,1,3.850 ,,,,,
8,2,38,15,1.00 ,2,-1,0,3.640 ,,,,,
8,2,39,45,0.80 ,1,1,1,3.690 ,,,,,
8,2,40,15,1.20 ,1,1,0,3.720 ,,,,,
8,2,41,45,1.00 ,2,-1,0,3.740 ,,,,,
8,2,42,30,0.80 ,2,-1,1,3.680 ,,,,,
8,3,1,45,0.80 ,1,1,1,3.660 ,,,,,
8,3,2,-15,1.20 ,2,-1,1,3.540 ,,,,,
8,3,3,0,0.80 ,2,-1,1,3.450 ,,,,,
8,3,4,-15,1.20 ,1,1,1,4.660 ,,,,,
8,3,5,45,1.20 ,2,-1,0,3.850 ,,,,,
8,3,6,15,1.00 ,1,1,1,3.730 ,,,,,
8,3,7,0,1.20 ,1,1,0,4.190 ,,,,,
8,3,8,30,0.80 ,2,-1,1,3.680 ,,,,,
8,3,9,-15,0.80 ,2,-1,1,3.610 ,,,,,
8,3,10,-45,1.20 ,1,1,1,4.200 ,,,,,
8,3,11,45,1.00 ,2,-1,0,3.710 ,,,,,
8,3,12,-30,1.00 ,2,-1,1,3.630 ,,,,,
8,3,13,-15,1.00 ,2,-1,1,3.760 ,,,,,
8,3,14,-30,0.80 ,1,1,1,3.610 ,,,,,
8,3,15,-30,0.80 ,2,-1,1,3.650 ,,,,,
8,3,16,0,1.00 ,2,-1,0,3.620 ,,,,,
8,3,17,-45,1.00 ,2,-1,1,3.390 ,,,,,
8,3,18,15,1.00 ,2,-1,0,3.740 ,,,,,
8,3,19,0,1.00 ,1,1,0,4.340 ,,,,,
8,3,20,-45,0.80 ,2,-1,1,3.360 ,,,,,
8,3,21,30,1.20 ,2,-1,0,3.760 ,,,,,
8,3,22,30,0.80 ,1,1,1,3.760 ,,,,,
8,3,23,-30,1.20 ,1,1,1,3.640 ,,,,,
8,3,24,-30,1.00 ,1,1,1,4.590 ,,,,,
8,3,25,-45,1.00 ,1,1,1,3.660 ,,,,,
8,3,26,-45,0.80 ,1,1,1,3.690 ,,,,,
8,3,27,-30,1.20 ,2,-1,1,3.890 ,,,,,
8,3,28,-15,0.80 ,1,1,1,3.690 ,,,,,
8,3,29,-45,1.20 ,2,-1,1,3.950 ,,,,,
8,3,30,0,0.80 ,1,1,0,3.820 ,,,,,
8,3,31,45,1.00 ,1,1,0,3.670 ,,,,,
8,3,32,15,0.80 ,2,-1,0,4.700 ,,,,,
8,3,33,30,1.00 ,1,1,0,3.720 ,,,,,
8,3,34,15,0.80 ,1,1,0,3.670 ,,,,,
8,3,35,45,0.80 ,2,-1,0,3.880 ,,,,,
8,3,36,0,1.20 ,2,-1,1,3.690 ,,,,,
8,3,37,30,1.00 ,2,-1,1,3.740 ,,,,,
8,3,38,30,1.20 ,1,1,1,3.680 ,,,,,
8,3,39,15,1.20 ,2,-1,1,3.870 ,,,,,
8,3,40,-15,1.00 ,1,1,1,3.690 ,,,,,
8,3,41,45,1.20 ,1,1,1,3.660 ,,,,,
8,3,42,15,1.20 ,1,1,1,3.700 ,,,,,
9,1,1,0,1.20 ,1,1,1,4.640 ,,,,,
9,1,2,-45,1.20 ,2,-1,1,3.850 ,,,,,
9,1,3,-45,1.00 ,2,-1,1,3.670 ,,,,,
9,1,4,45,0.80 ,2,-1,1,3.710 ,,,,,
9,1,5,45,1.00 ,1,1,1,5.240 ,,,,,
9,1,6,45,0.80 ,1,1,1,4.810 ,,,,,
9,1,7,-30,1.20 ,1,1,1,4.020 ,,,,,
9,1,8,15,1.00 ,2,-1,1,4.100 ,,,,,
9,1,9,-15,1.00 ,1,1,1,4.030 ,,,,,
9,1,10,-15,1.20 ,2,-1,1,4.180 ,,,,,
9,1,11,45,1.20 ,2,-1,1,3.820 ,,,,,
9,1,12,-45,1.00 ,1,1,1,3.730 ,,,,,
9,1,13,-30,0.80 ,1,1,1,4.080 ,,,,,
9,1,14,-30,0.80 ,2,-1,1,3.760 ,,,,,
9,1,15,15,1.20 ,2,-1,0,5.530 ,,,,,
9,1,16,-30,1.20 ,2,-1,1,3.710 ,,,,,
9,1,17,15,0.80 ,2,-1,1,3.990 ,,,,,
9,1,18,-45,1.20 ,1,1,1,3.950 ,,,,,
9,1,19,30,0.80 ,1,1,0,4.320 ,,,,,
9,1,20,45,1.00 ,2,-1,0,6.530 ,,,,,
9,1,21,30,1.20 ,2,-1,0,3.710 ,,,,,
9,1,22,-30,1.00 ,2,-1,1,3.680 ,,,,,
9,1,23,15,1.00 ,1,1,1,3.650 ,,,,,
9,1,24,30,0.80 ,2,-1,1,3.800 ,,,,,
9,1,25,30,1.00 ,2,-1,1,3.880 ,,,,,
9,1,26,-45,0.80 ,1,1,1,3.710 ,,,,,
9,1,27,-15,0.80 ,1,1,1,3.740 ,,,,,
9,1,28,0,0.80 ,1,1,1,3.850 ,,,,,
9,1,29,15,0.80 ,1,1,1,3.790 ,,,,,
9,1,30,0,0.80 ,2,-1,1,3.720 ,,,,,
9,1,31,-15,0.80 ,2,-1,1,3.630 ,,,,,
9,1,32,15,1.20 ,1,1,1,3.820 ,,,,,
9,1,33,-15,1.00 ,2,-1,1,3.660 ,,,,,
9,1,34,0,1.20 ,2,-1,1,3.890 ,,,,,
9,1,35,30,1.20 ,1,1,1,4.210 ,,,,,
9,1,36,0,1.00 ,1,1,1,3.640 ,,,,,
9,1,37,45,1.20 ,1,1,1,3.750 ,,,,,
9,1,38,-30,1.00 ,1,1,1,3.610 ,,,,,
9,1,39,-45,0.80 ,2,-1,1,3.670 ,,,,,
9,1,40,0,1.00 ,2,-1,1,3.830 ,,,,,
9,1,41,-15,1.20 ,1,1,1,3.700 ,,,,,
9,1,42,30,1.00 ,1,1,1,4.330 ,,,,,
9,2,1,-45,0.80 ,1,1,0,4.290 ,,,,,
9,2,2,45,1.00 ,2,-1,1,3.720 ,,,,,
9,2,3,0,1.20 ,1,1,1,3.960 ,,,,,
9,2,4,-45,0.80 ,2,-1,1,4.170 ,,,,,
9,2,5,0,1.20 ,2,-1,1,3.680 ,,,,,
9,2,6,-30,1.00 ,2,-1,1,3.680 ,,,,,
9,2,7,0,1.00 ,2,-1,1,3.620 ,,,,,
9,2,8,-15,1.20 ,2,-1,1,3.460 ,,,,,
9,2,9,-30,0.80 ,2,-1,1,3.860 ,,,,,
9,2,10,-15,1.00 ,1,1,1,3.570 ,,,,,
9,2,11,-30,1.20 ,1,1,1,4.390 ,,,,,
9,2,12,15,1.00 ,1,1,1,3.720 ,,,,,
9,2,13,30,1.20 ,2,-1,1,3.740 ,,,,,
9,2,14,30,0.80 ,2,-1,1,4.280 ,,,,,
9,2,15,45,1.20 ,1,1,1,3.660 ,,,,,
9,2,16,-45,1.00 ,2,-1,1,3.630 ,,,,,
9,2,17,15,1.00 ,2,-1,1,3.970 ,,,,,
9,2,18,-15,0.80 ,2,-1,1,3.700 ,,,,,
9,2,19,15,0.80 ,2,-1,1,3.560 ,,,,,
9,2,20,-15,1.00 ,2,-1,1,3.540 ,,,,,
9,2,21,0,1.00 ,1,1,1,3.380 ,,,,,
9,2,22,-45,1.20 ,2,-1,1,4.100 ,,,,,
9,2,23,30,0.80 ,1,1,1,3.610 ,,,,,
9,2,24,-30,1.00 ,1,1,1,3.660 ,,,,,
9,2,25,30,1.00 ,2,-1,1,3.650 ,,,,,
9,2,26,45,1.00 ,1,1,0,3.660 ,,,,,
9,2,27,0,0.80 ,2,-1,1,3.650 ,,,,,
9,2,28,15,0.80 ,1,1,0,3.710 ,,,,,
9,2,29,-45,1.20 ,1,1,1,3.650 ,,,,,
9,2,30,-30,0.80 ,1,1,1,3.660 ,,,,,
9,2,31,-45,1.00 ,1,1,1,3.600 ,,,,,
9,2,32,-30,1.20 ,2,-1,1,3.580 ,,,,,
9,2,33,30,1.20 ,1,1,1,3.660 ,,,,,
9,2,34,45,0.80 ,2,-1,1,3.650 ,,,,,
9,2,35,15,1.20 ,2,-1,1,3.630 ,,,,,
9,2,36,45,1.20 ,2,-1,1,4.040 ,,,,,
9,2,37,15,1.20 ,1,1,1,3.660 ,,,,,
9,2,38,-15,0.80 ,1,1,1,3.610 ,,,,,
9,2,39,45,0.80 ,1,1,0,3.630 ,,,,,
9,2,40,-15,1.20 ,1,1,0,3.600 ,,,,,
9,2,41,0,0.80 ,1,1,0,3.730 ,,,,,
9,2,42,30,1.00 ,1,1,0,3.620 ,,,,,
9,3,1,-30,1.00 ,2,-1,1,3.600 ,,,,,
9,3,2,0,1.00 ,2,-1,1,3.600 ,,,,,
9,3,3,45,1.00 ,2,-1,1,3.600 ,,,,,
9,3,4,-45,1.20 ,2,-1,1,3.630 ,,,,,
9,3,5,-15,1.20 ,2,-1,1,3.770 ,,,,,
9,3,6,-15,0.80 ,2,-1,1,3.760 ,,,,,
9,3,7,-45,1.00 ,2,-1,1,3.610 ,,,,,
9,3,8,0,1.20 ,1,1,0,3.640 ,,,,,
9,3,9,30,0.80 ,2,-1,1,3.580 ,,,,,
9,3,10,15,0.80 ,1,1,1,3.510 ,,,,,
9,3,11,15,1.20 ,1,1,1,3.590 ,,,,,
9,3,12,-45,0.80 ,2,-1,1,3.620 ,,,,,
9,3,13,15,0.80 ,2,-1,1,3.600 ,,,,,
9,3,14,45,0.80 ,2,-1,1,3.750 ,,,,,
9,3,15,45,1.00 ,1,1,1,3.620 ,,,,,
9,3,16,0,0.80 ,2,-1,1,3.610 ,,,,,
9,3,17,15,1.00 ,1,1,1,3.620 ,,,,,
9,3,18,30,1.00 ,2,-1,1,3.620 ,,,,,
9,3,19,-45,1.20 ,1,1,1,3.600 ,,,,,
9,3,20,-30,0.80 ,1,1,1,3.660 ,,,,,
9,3,21,45,1.20 ,2,-1,1,3.630 ,,,,,
9,3,22,30,1.20 ,2,-1,1,3.450 ,,,,,
9,3,23,-15,1.20 ,1,1,1,3.510 ,,,,,
9,3,24,-45,0.80 ,1,1,1,3.760 ,,,,,
9,3,25,30,1.00 ,1,1,1,4.300 ,,,,,
9,3,26,0,0.80 ,1,1,1,6.080 ,,,,,
9,3,27,-15,1.00 ,2,-1,1,3.680 ,,,,,
9,3,28,30,1.20 ,1,1,0,3.880 ,,,,,
9,3,29,-30,1.20 ,1,1,1,3.590 ,,,,,
9,3,30,-30,0.80 ,2,-1,1,3.930 ,,,,,
9,3,31,15,1.00 ,2,-1,0,3.780 ,,,,,
9,3,32,-15,1.00 ,1,1,1,3.650 ,,,,,
9,3,33,45,1.20 ,1,1,1,3.570 ,,,,,
9,3,34,-30,1.00 ,1,1,1,3.600 ,,,,,
9,3,35,0,1.00 ,1,1,1,3.390 ,,,,,
9,3,36,-30,1.20 ,2,-1,1,3.830 ,,,,,
9,3,37,15,1.20 ,2,-1,1,3.590 ,,,,,
9,3,38,-45,1.00 ,1,1,1,3.650 ,,,,,
9,3,39,0,1.20 ,2,-1,1,3.540 ,,,,,
9,3,40,45,0.80 ,1,1,1,3.700 ,,,,,
9,3,41,30,0.80 ,1,1,0,3.930 ,,,,,
9,3,42,-15,0.80 ,1,1,1,3.600 ,,,,,
10,1,1,-15,1.20 ,1,1,0,4.230 ,,,,,
10,1,2,30,0.80 ,1,1,0,3.930 ,,,,,
10,1,3,15,0.80 ,1,1,0,3.660 ,,,,,
10,1,4,45,0.80 ,2,-1,1,3.680 ,,,,,
10,1,5,-45,0.80 ,1,1,1,3.660 ,,,,,
10,1,6,0,1.20 ,2,-1,0,3.920 ,,,,,
10,1,7,45,1.00 ,2,-1,1,3.760 ,,,,,
10,1,8,-30,0.80 ,1,1,1,3.630 ,,,,,
10,1,9,-15,0.80 ,1,1,1,4.260 ,,,,,
10,1,10,-45,0.80 ,2,-1,1,3.710 ,,,,,
10,1,11,15,0.80 ,2,-1,1,3.680 ,,,,,
10,1,12,15,1.20 ,2,-1,0,3.490 ,,,,,
10,1,13,0,1.00 ,2,-1,0,3.430 ,,,,,
10,1,14,-15,1.20 ,2,-1,1,3.710 ,,,,,
10,1,15,0,0.80 ,2,-1,0,3.620 ,,,,,
10,1,16,-30,1.00 ,2,-1,1,3.810 ,,,,,
10,1,17,45,1.00 ,1,1,1,3.630 ,,,,,
10,1,18,30,1.00 ,2,-1,1,3.800 ,,,,,
10,1,19,30,1.00 ,1,1,1,5.730 ,,,,,
10,1,20,45,1.20 ,1,1,1,3.620 ,,,,,
10,1,21,-45,1.00 ,1,1,1,3.600 ,,,,,
10,1,22,-15,1.00 ,1,1,1,3.660 ,,,,,
10,1,23,15,1.00 ,2,-1,1,3.630 ,,,,,
10,1,24,-15,1.00 ,2,-1,1,3.580 ,,,,,
10,1,25,30,1.20 ,1,1,1,3.500 ,,,,,
10,1,26,0,1.20 ,1,1,1,10.600 ,,,,,
10,1,27,30,0.80 ,2,-1,1,3.600 ,,,,,
10,1,28,15,1.00 ,1,1,1,3.610 ,,,,,
10,1,29,-30,1.00 ,1,1,1,3.370 ,,,,,
10,1,30,45,1.20 ,2,-1,1,3.600 ,,,,,
10,1,31,-15,0.80 ,2,-1,1,3.600 ,,,,,
10,1,32,-45,1.00 ,2,-1,1,3.630 ,,,,,
10,1,33,-30,1.20 ,2,-1,1,3.650 ,,,,,
10,1,34,0,1.00 ,1,1,1,6.930 ,,,,,
10,1,35,15,1.20 ,1,1,1,4.210 ,,,,,
10,1,36,-45,1.20 ,1,1,1,3.680 ,,,,,
10,1,37,30,1.20 ,2,-1,1,3.600 ,,,,,
10,1,38,-45,1.20 ,2,-1,1,3.610 ,,,,,
10,1,39,0,0.80 ,1,1,1,3.610 ,,,,,
10,1,40,-30,0.80 ,2,-1,1,3.620 ,,,,,
10,1,41,-30,1.20 ,1,1,1,3.620 ,,,,,
10,1,42,45,0.80 ,1,1,1,3.630 ,,,,,
10,2,1,0,0.80 ,1,1,1,3.630 ,,,,,
10,2,2,0,0.80 ,2,-1,1,3.600 ,,,,,
10,2,3,-30,0.80 ,1,1,1,4.260 ,,,,,
10,2,4,45,1.00 ,2,-1,1,3.590 ,,,,,
10,2,5,15,1.20 ,1,1,1,3.600 ,,,,,
10,2,6,15,1.00 ,1,1,1,3.580 ,,,,,
10,2,7,30,1.20 ,2,-1,1,3.630 ,,,,,
10,2,8,15,1.20 ,2,-1,1,3.600 ,,,,,
10,2,9,-15,0.80 ,2,-1,1,3.620 ,,,,,
10,2,10,45,1.00 ,1,1,1,3.580 ,,,,,
10,2,11,-45,1.00 ,1,1,1,3.610 ,,,,,
10,2,12,-30,1.00 ,1,1,1,3.650 ,,,,,
10,2,13,15,1.00 ,2,-1,1,3.680 ,,,,,
10,2,14,30,0.80 ,1,1,1,3.640 ,,,,,
10,2,15,30,1.00 ,1,1,1,3.600 ,,,,,
10,2,16,-30,1.00 ,2,-1,0,9.940 ,,,,,
10,2,17,-45,0.80 ,1,1,1,3.900 ,,,,,
10,2,18,-45,1.20 ,1,1,0,3.480 ,,,,,
10,2,19,30,0.80 ,2,-1,1,3.370 ,,,,,
10,2,20,-15,1.20 ,2,-1,1,3.360 ,,,,,
10,2,21,45,1.20 ,1,1,1,3.360 ,,,,,
10,2,22,-15,0.80 ,1,1,1,4.770 ,,,,,
10,2,23,-30,1.20 ,2,-1,1,3.600 ,,,,,
10,2,24,0,1.20 ,2,-1,1,3.360 ,,,,,
10,2,25,0,1.00 ,2,-1,1,3.990 ,,,,,
10,2,26,-15,1.00 ,1,1,1,4.540 ,,,,,
10,2,27,-15,1.00 ,2,-1,1,3.650 ,,,,,
10,2,28,30,1.20 ,1,1,1,3.610 ,,,,,
10,2,29,0,1.20 ,1,1,1,5.430 ,,,,,
10,2,30,45,0.80 ,2,-1,1,3.570 ,,,,,
10,2,31,15,0.80 ,1,1,1,3.650 ,,,,,
10,2,32,-30,0.80 ,2,-1,1,3.710 ,,,,,
10,2,33,-45,0.80 ,2,-1,1,4.160 ,,,,,
10,2,34,30,1.00 ,2,-1,1,3.640 ,,,,,
10,2,35,-30,1.20 ,1,1,1,3.610 ,,,,,
10,2,36,-45,1.00 ,2,-1,1,3.580 ,,,,,
10,2,37,45,0.80 ,1,1,1,3.610 ,,,,,
10,2,38,45,1.20 ,2,-1,1,3.590 ,,,,,
10,2,39,-15,1.20 ,1,1,1,3.570 ,,,,,
10,2,40,15,0.80 ,2,-1,1,3.760 ,,,,,
10,2,41,-45,1.20 ,2,-1,1,3.690 ,,,,,
10,2,42,0,1.00 ,1,1,1,3.710 ,,,,,
10,3,1,-15,1.00 ,1,1,1,3.650 ,,,,,
10,3,2,-15,1.20 ,2,-1,1,4.130 ,,,,,
10,3,3,0,0.80 ,1,1,1,3.630 ,,,,,
10,3,4,-15,1.20 ,1,1,1,3.690 ,,,,,
10,3,5,30,1.00 ,2,-1,1,3.720 ,,,,,
10,3,6,-15,0.80 ,1,1,1,3.690 ,,,,,
10,3,7,15,0.80 ,2,-1,1,3.580 ,,,,,
10,3,8,45,1.00 ,1,1,1,3.580 ,,,,,
10,3,9,30,0.80 ,1,1,1,3.610 ,,,,,
10,3,10,-15,0.80 ,2,-1,1,3.580 ,,,,,
10,3,11,30,1.20 ,2,-1,1,3.640 ,,,,,
10,3,12,-30,1.20 ,2,-1,1,3.630 ,,,,,
10,3,13,45,1.20 ,1,1,1,5.480 ,,,,,
10,3,14,0,1.20 ,2,-1,1,3.570 ,,,,,
10,3,15,45,0.80 ,1,1,1,3.690 ,,,,,
10,3,16,-30,0.80 ,1,1,1,3.370 ,,,,,
10,3,17,15,1.20 ,2,-1,1,3.650 ,,,,,
10,3,18,15,0.80 ,1,1,1,3.660 ,,,,,
10,3,19,-45,0.80 ,1,1,1,3.600 ,,,,,
10,3,20,-45,0.80 ,2,-1,1,3.740 ,,,,,
10,3,21,-45,1.00 ,2,-1,0,3.570 ,,,,,
10,3,22,0,0.80 ,2,-1,1,3.850 ,,,,,
10,3,23,30,0.80 ,2,-1,1,3.600 ,,,,,
10,3,24,45,1.20 ,2,-1,1,3.360 ,,,,,
10,3,25,0,1.00 ,2,-1,1,3.650 ,,,,,
10,3,26,15,1.20 ,1,1,1,3.540 ,,,,,
10,3,27,45,0.80 ,2,-1,1,3.600 ,,,,,
10,3,28,0,1.20 ,1,1,1,3.730 ,,,,,
10,3,29,-45,1.20 ,1,1,1,3.480 ,,,,,
10,3,30,15,1.00 ,2,-1,1,3.420 ,,,,,
10,3,31,-30,1.00 ,1,1,1,3.540 ,,,,,
10,3,32,-30,1.00 ,2,-1,1,3.650 ,,,,,
10,3,33,-30,1.20 ,1,1,1,3.420 ,,,,,
10,3,34,45,1.00 ,2,-1,1,3.670 ,,,,,
10,3,35,30,1.00 ,1,1,1,3.650 ,,,,,
10,3,36,-45,1.00 ,1,1,1,3.690 ,,,,,
10,3,37,-30,0.80 ,2,-1,1,3.740 ,,,,,
10,3,38,-15,1.00 ,2,-1,1,3.550 ,,,,,
10,3,39,15,1.00 ,1,1,1,3.580 ,,,,,
10,3,40,-45,1.20 ,2,-1,1,3.360 ,,,,,
10,3,41,30,1.20 ,1,1,1,3.380 ,,,,,
10,3,42,0,1.00 ,1,1,1,3.620 ,,,,,
11,1,1,-30,1.20 ,2,-1,1,3.790 ,,,,,
11,1,2,-30,1.00 ,1,1,1,3.480 ,,,,,
11,1,3,0,0.80 ,1,1,1,3.660 ,,,,,
11,1,4,0,1.20 ,1,1,1,3.530 ,,,,,
11,1,5,0,1.00 ,2,-1,1,3.370 ,,,,,
11,1,6,30,0.80 ,1,1,1,3.380 ,,,,,
11,1,7,15,1.00 ,2,-1,0,6.120 ,,,,,
11,1,8,-30,1.20 ,1,1,0,3.370 ,,,,,
11,1,9,-15,1.00 ,1,1,0,3.370 ,,,,,
11,1,10,45,1.00 ,1,1,0,3.370 ,,,,,
11,1,11,15,1.20 ,2,-1,1,3.650 ,,,,,
11,1,12,15,1.20 ,1,1,0,3.370 ,,,,,
11,1,13,-45,0.80 ,1,1,0,3.630 ,,,,,
11,1,14,30,0.80 ,2,-1,1,3.500 ,,,,,
11,1,15,45,1.00 ,2,-1,1,3.480 ,,,,,
11,1,16,45,1.20 ,2,-1,1,3.370 ,,,,,
11,1,17,0,1.20 ,2,-1,1,3.370 ,,,,,
11,1,18,30,1.20 ,2,-1,1,3.450 ,,,,,
11,1,19,-15,1.20 ,1,1,0,3.380 ,,,,,
11,1,20,30,1.00 ,1,1,0,3.620 ,,,,,
11,1,21,-45,1.20 ,2,-1,0,3.600 ,,,,,
11,1,22,-15,0.80 ,1,1,1,3.590 ,,,,,
11,1,23,-45,1.20 ,1,1,0,3.370 ,,,,,
11,1,24,15,0.80 ,1,1,0,3.580 ,,,,,
11,1,25,45,0.80 ,1,1,0,3.600 ,,,,,
11,1,26,-45,1.00 ,2,-1,0,3.370 ,,,,,
11,1,27,0,1.00 ,1,1,0,3.620 ,,,,,
11,1,28,-15,0.80 ,2,-1,1,3.380 ,,,,,
11,1,29,30,1.00 ,2,-1,1,3.630 ,,,,,
11,1,30,-30,0.80 ,2,-1,1,3.580 ,,,,,
11,1,31,45,1.20 ,1,1,1,3.620 ,,,,,
11,1,32,-45,1.00 ,1,1,1,3.530 ,,,,,
11,1,33,0,0.80 ,2,-1,1,3.600 ,,,,,
11,1,34,15,0.80 ,2,-1,1,3.370 ,,,,,
11,1,35,15,1.00 ,1,1,0,3.600 ,,,,,
11,1,36,45,0.80 ,2,-1,1,3.500 ,,,,,
11,1,37,30,1.20 ,1,1,0,3.370 ,,,,,
11,1,38,-15,1.20 ,2,-1,1,3.360 ,,,,,
11,1,39,-15,1.00 ,2,-1,1,3.590 ,,,,,
11,1,40,-30,0.80 ,1,1,0,3.640 ,,,,,
11,1,41,-30,1.00 ,2,-1,0,3.630 ,,,,,
11,1,42,-45,0.80 ,2,-1,0,3.650 ,,,,,
11,2,1,-15,1.00 ,2,-1,1,3.650 ,,,,,
11,2,2,-15,1.00 ,1,1,0,3.560 ,,,,,
11,2,3,15,1.00 ,2,-1,1,3.370 ,,,,,
11,2,4,45,1.20 ,1,1,0,4.620 ,,,,,
11,2,5,45,1.00 ,1,1,1,3.590 ,,,,,
11,2,6,45,0.80 ,1,1,0,3.410 ,,,,,
11,2,7,15,1.20 ,1,1,1,3.530 ,,,,,
11,2,8,-45,0.80 ,2,-1,1,3.370 ,,,,,
11,2,9,-45,1.00 ,2,-1,1,3.600 ,,,,,
11,2,10,45,1.20 ,2,-1,1,3.560 ,,,,,
