id,trial,location,image,imagecategory,target_delay,rt_ej,imageduration,rt_detection,target_correct,ej_correct
9,60,1,18,0,608.19,320.1,1184.37,245.41,0,0
9,61,1,35,1,810.92,480.15,1515.14,213.4,0,1
9,62,2,40,1,693.55,362.78,1323.08,256.08,0,0
9,63,0,16,0,757.57,341.44,1376.43,266.75,0,0
9,64,2,39,1,746.9,298.76,1269.73,213.4,0,0
9,65,3,11,0,864.27,341.44,1419.11,202.73,0,0
9,66,1,33,1,1024.32,405.46,1664.52,224.07,0,0
9,67,1,11,0,746.9,384.12,1397.77,256.08,0,0
9,68,1,2,0,992.31,352.11,1643.18,288.09,0,0
9,69,3,14,0,576.18,309.43,1141.69,245.41,0,0
9,70,3,34,1,938.96,309.43,1525.81,266.75,0,1
9,71,3,20,0,672.21,320.1,1248.39,245.41,0,0
9,72,1,20,0,725.56,341.44,1291.07,213.4,0,0
9,73,2,19,0,874.94,320.1,1515.14,309.43,0,0
9,74,3,29,1,981.64,448.14,1653.85,213.4,0,0
9,75,1,31,1,746.9,416.13,1440.45,266.75,0,0
9,76,0,30,1,832.26,533.5,1632.51,256.08,0,0
9,77,1,22,1,938.96,394.79,1643.18,298.76,0,0
9,78,3,17,0,960.3,384.12,1547.15,192.06,0,0
9,79,1,38,1,970.97,416.13,1664.52,266.75,0,0
9,80,0,1,0,1034.99,362.78,1664.52,256.08,0,0
9,81,2,33,1,832.26,309.43,1451.12,298.76,0,0
9,82,0,21,1,821.59,352.11,1451.12,266.75,0,0
9,83,0,8,0,661.54,608.19,1579.16,298.76,0,0
9,84,2,36,1,672.21,448.14,1376.43,245.41,0,0
9,85,1,6,0,704.22,533.5,1536.48,288.09,0,0
9,86,0,5,0,768.24,608.19,1675.19,288.09,0,1
9,87,0,13,0,618.86,437.47,1397.77,330.77,0,0
9,88,2,6,0,896.28,597.52,1792.56,288.09,0,0
9,89,0,25,1,1013.65,682.88,1941.94,234.74,0,0
9,90,2,1,0,906.95,352.11,1579.16,309.43,0,0
9,91,0,40,1,800.25,490.82,1600.5,298.76,0,0
9,92,1,4,0,650.87,405.46,1483.13,416.13,0,0
9,93,3,13,0,981.64,693.55,1877.92,192.06,0,0
9,94,3,19,0,917.62,320.1,1504.47,256.08,0,0
9,95,0,29,1,757.57,576.18,1632.51,288.09,0,0
9,96,0,35,1,789.58,405.46,1504.47,298.76,0,0
9,97,0,28,1,746.9,458.81,1493.8,277.42,0,0
9,98,1,23,1,544.17,416.13,1376.43,405.46,0,0
9,99,1,29,1,1067,309.43,1600.5,213.4,0,0
9,100,2,28,1,1002.98,394.79,1685.86,277.42,0,0
9,101,3,26,1,544.17,672.21,1557.82,330.77,0,0
9,102,1,32,1,597.52,490.82,1451.12,352.11,0,0
9,103,1,40,1,842.93,298.76,1429.78,277.42,0,0
9,104,3,3,0,778.91,682.88,1696.53,224.07,0,0
9,105,1,8,0,1034.99,320.1,1653.85,288.09,0,0
9,106,2,34,1,1013.65,394.79,1664.52,245.41,0,0
9,107,3,18,0,928.29,384.12,1547.15,224.07,0,0
9,108,0,26,1,789.58,330.77,1397.77,266.75,0,0
9,109,3,32,1,757.57,362.78,1515.14,384.12,0,0
9,110,1,39,1,896.28,384.12,1664.52,373.45,0,0
9,111,3,12,0,714.89,789.58,1707.2,192.06,0,0
9,112,0,22,1,842.93,384.12,1525.81,288.09,0,0
9,113,0,2,0,960.3,373.45,1643.18,298.76,0,0
9,114,0,11,0,533.5,405.46,1312.41,362.78,0,0
9,115,0,23,1,992.31,437.47,1717.87,277.42,0,0
9,116,0,3,0,981.64,544.17,1749.88,213.4,0,0
9,117,0,37,1,672.21,330.77,1365.76,352.11,0,0
9,118,0,12,0,757.57,298.76,1301.74,234.74,0,0
9,119,3,28,1,789.58,373.45,1440.45,266.75,0,0
9,120,2,25,1,778.91,544.17,1707.2,373.45,0,0
9,121,2,37,1,853.6,565.51,1760.55,330.77,0,0
9,122,3,24,1,778.91,384.12,1408.44,234.74,0,0
9,123,2,35,1,597.52,405.46,1237.72,224.07,0,0
9,124,2,26,1,778.91,298.76,1355.09,266.75,0,0
9,125,1,3,0,864.27,266.75,1408.44,266.75,0,0
9,126,2,10,0,693.55,448.14,1408.44,256.08,0,0
9,127,3,22,1,1002.98,394.79,1621.84,213.4,0,0
9,128,3,30,1,981.64,608.19,1931.27,330.77,0,0
9,129,1,13,0,618.86,330.77,1301.74,341.44,0,0
9,130,2,29,1,981.64,437.47,1685.86,256.08,0,0
9,131,1,9,0,533.5,352.11,1237.72,341.44,0,0
9,132,2,38,1,725.56,426.8,1419.11,256.08,0,0
9,133,3,38,1,544.17,266.75,1216.38,394.79,0,0
9,134,3,4,0,949.63,373.45,1600.5,266.75,0,0
9,135,2,5,0,853.6,458.81,1621.84,298.76,0,0
9,136,3,36,1,874.94,480.15,1600.5,234.74,0,0
9,137,3,2,0,1045.66,384.12,1696.53,256.08,0,0
9,138,0,32,1,1024.32,320.1,1760.55,405.46,0,1
9,139,0,27,1,746.9,640.2,1771.22,373.45,0,0
9,140,0,17,0,874.94,544.17,1749.88,320.1,0,0
9,141,2,23,1,586.85,1099.01,1920.6,224.07,0,0
9,142,0,34,1,981.64,416.13,1717.87,309.43,0,0
9,143,2,16,0,768.24,437.47,1557.82,341.44,0,0
9,144,1,5,0,576.18,682.88,1600.5,330.77,0,0
9,145,3,9,0,928.29,330.77,1472.46,202.73,0,0
9,146,3,10,0,1002.98,384.12,1675.19,277.42,0,0
9,147,2,17,0,778.91,405.46,1451.12,256.08,0,0
9,148,0,31,1,565.51,405.46,1323.08,341.44,0,0
9,149,0,39,1,704.22,416.13,1525.81,394.79,0,0
9,150,2,32,1,821.59,469.48,1632.51,330.77,0,0
9,151,3,25,1,917.62,426.8,1600.5,245.41,0,0
9,152,2,20,0,618.86,352.11,1259.06,277.42,0,0
9,153,0,9,0,1013.65,298.76,1664.52,341.44,0,0
9,154,2,21,1,853.6,416.13,1589.83,309.43,0,0
9,155,1,27,1,1056.33,437.47,1696.53,192.06,0,0
9,156,2,27,1,896.28,384.12,1483.13,192.06,0,0
9,157,0,10,0,608.19,384.12,1291.07,288.09,0,0
9,158,3,31,1,981.64,896.28,2134,245.41,0,0
9,159,3,27,1,864.27,384.12,1493.8,234.74,0,0
9,160,0,15,0,554.84,341.44,1152.36,245.41,0,0
10,1,2,1,0,1024.32,864.27,2422.09,522.83,0,0
10,2,1,6,0,960.3,672.21,2123.33,480.15,0,0
10,3,3,17,0,597.52,682.88,1557.82,266.75,0,0
10,4,3,3,0,661.54,554.84,1472.46,245.41,0,0
10,5,3,21,1,629.53,597.52,1493.8,256.08,0,0
10,6,2,7,0,693.55,554.84,1504.47,245.41,0,0
10,7,3,25,1,768.24,714.89,1803.23,309.43,0,1
10,8,0,38,1,640.2,938.96,1803.23,213.4,0,0
10,9,1,28,1,725.56,629.53,1685.86,320.1,0,0
10,10,3,34,1,917.62,661.54,1803.23,213.4,0,0
10,11,2,2,0,1045.66,618.86,1888.59,213.4,0,0
10,12,3,30,1,661.54,490.82,1355.09,192.06,0,0
10,13,0,15,0,576.18,1280.4,2283.38,416.13,0,0
10,14,2,9,0,981.64,768.24,1920.6,160.05,0,0
10,15,0,33,1,1024.32,810.92,2037.97,192.06,0,0
10,16,2,19,0,992.31,768.24,1952.61,181.39,0,0
10,17,2,28,1,576.18,490.82,1323.08,245.41,0,0
10,18,0,11,0,874.94,1280.4,2422.09,256.08,0,0
10,19,1,17,0,1013.65,608.19,1920.6,288.09,0,0
10,20,3,4,0,746.9,490.82,1515.14,266.75,0,0
10,21,1,15,0,576.18,810.92,1717.87,320.1,0,0
10,22,0,24,1,810.92,618.86,1707.2,266.75,0,0
10,23,2,16,0,928.29,693.55,1824.57,192.06,0,0
10,24,3,18,0,1067,554.84,1845.91,213.4,0,0
10,25,0,14,0,938.96,480.15,1664.52,234.74,0,0
10,26,3,1,0,832.26,448.14,1525.81,234.74,0,0
10,27,2,31,1,640.2,1088.34,2069.98,330.77,0,0
10,28,1,31,1,725.56,1675.19,2752.86,341.44,0,0
10,29,1,2,0,736.23,704.22,1707.2,256.08,0,0
10,30,3,36,1,981.64,3819.86,5046.91,234.74,0,0
10,31,0,7,0,917.62,501.49,1685.86,256.08,0,0
10,32,3,10,0,672.21,661.54,1557.82,213.4,0,0
10,33,0,28,1,810.92,512.16,1536.48,202.73,0,0
10,34,2,8,0,682.88,1013.65,1888.59,181.39,0,0
10,35,0,27,1,1045.66,501.49,1739.21,181.39,0,0
10,36,3,20,0,789.58,533.5,1547.15,213.4,0,0
10,37,1,35,1,938.96,618.86,1888.59,320.1,0,0
10,38,1,9,0,640.2,448.14,1429.78,330.77,0,0
10,39,2,39,1,554.84,522.83,1323.08,234.74,0,0
10,40,2,22,1,618.86,661.54,1536.48,245.41,0,0
10,41,1,24,1,746.9,405.46,1451.12,288.09,0,0
10,42,3,26,1,533.5,394.79,1568.49,629.53,0,0
10,43,2,6,0,949.63,458.81,1643.18,224.07,0,0
10,44,0,3,0,629.53,544.17,1408.44,224.07,0,0
10,45,0,31,1,554.84,618.86,1397.77,213.4,0,0
10,46,3,29,1,938.96,672.21,1813.9,192.06,0,0
10,47,3,38,1,586.85,490.82,1323.08,234.74,0,0
10,48,1,11,0,800.25,842.93,1952.61,298.76,0,1
10,49,0,30,1,618.86,437.47,1323.08,256.08,0,0
10,50,0,10,0,864.27,394.79,1525.81,256.08,0,0
10,51,1,7,0,640.2,405.46,1440.45,384.12,0,0
10,52,3,9,0,693.55,618.86,1525.81,202.73,0,0
10,53,3,40,1,725.56,608.19,1600.5,256.08,0,0
10,54,3,32,1,1013.65,597.52,1835.24,213.4,0,0
10,55,0,20,0,757.57,448.14,1408.44,192.06,0,0
10,56,1,3,0,981.64,661.54,1856.58,202.73,1,0
10,57,0,37,1,746.9,768.24,1760.55,234.74,0,0
10,58,1,13,0,1034.99,501.49,1941.94,394.79,0,0
10,59,3,28,1,1045.66,448.14,1728.54,224.07,0,0
10,60,2,34,1,672.21,597.52,1568.49,288.09,0,0
10,61,2,14,0,938.96,586.85,1824.57,288.09,0,0
10,62,0,36,1,1013.65,640.2,1888.59,224.07,0,0
10,63,0,26,1,1024.32,384.12,1653.85,234.74,0,0
10,64,2,26,1,1002.98,490.82,1760.55,256.08,0,0
10,65,2,35,1,746.9,512.16,1483.13,213.4,0,0
10,66,1,26,1,896.28,362.78,1621.84,352.11,0,0
10,67,3,6,0,746.9,576.18,1536.48,202.73,0,0
10,68,0,29,1,960.3,565.51,1728.54,192.06,0,0
10,69,0,9,0,704.22,490.82,1419.11,213.4,0,0
10,70,0,8,0,704.22,490.82,1451.12,245.41,0,0
10,71,3,33,1,1056.33,576.18,1888.59,245.41,0,0
10,72,3,12,0,757.57,501.49,1515.14,245.41,0,0
10,73,0,25,1,650.87,1387.1,2347.4,298.76,0,0
10,74,0,6,0,928.29,490.82,1643.18,213.4,0,0
10,75,1,30,1,746.9,437.47,1568.49,373.45,0,0
10,76,3,19,0,917.62,1205.71,2368.74,234.74,0,0
10,77,3,35,1,874.94,522.83,1621.84,213.4,0,0
10,78,2,18,0,1034.99,501.49,2112.66,565.51,0,0
10,79,3,27,1,885.61,576.18,1675.19,202.73,0,0
10,80,1,20,0,586.85,554.84,1483.13,330.77,0,0
10,81,2,33,1,1034.99,405.46,1664.52,213.4,0,0
10,82,2,3,0,992.31,469.48,1888.59,416.13,0,0
10,83,3,7,0,842.93,458.81,1536.48,224.07,0,0
10,84,0,1,0,1013.65,618.86,1920.6,277.42,0,0
10,85,1,25,1,608.19,672.21,1664.52,373.45,0,0
10,86,0,16,0,608.19,448.14,1301.74,234.74,0,0
10,87,3,23,1,981.64,597.52,1792.56,202.73,0,0
10,88,1,34,1,906.95,533.5,1792.56,341.44,0,0
10,89,2,40,1,874.94,405.46,1515.14,224.07,0,0
10,90,1,5,0,938.96,533.5,1760.55,277.42,0,0
10,91,3,5,0,661.54,896.28,1803.23,234.74,0,0
10,92,2,12,0,981.64,426.8,1643.18,224.07,0,0
10,93,0,32,1,1056.33,554.84,1952.61,330.77,0,0
10,94,2,15,0,938.96,661.54,1867.25,256.08,0,0
10,95,1,4,0,597.52,501.49,1440.45,330.77,0,0
10,96,2,36,1,960.3,608.19,1771.22,192.06,0,0
10,97,2,24,1,1056.33,448.14,1728.54,213.4,0,0
10,98,2,10,0,874.94,490.82,1664.52,288.09,0,0
10,99,0,23,1,874.94,650.87,1845.91,309.43,0,0
10,100,1,38,1,949.63,789.58,2037.97,288.09,0,0
10,101,1,8,0,1056.33,501.49,1984.62,416.13,0,0
10,102,3,16,0,757.57,650.87,1653.85,234.74,0,0
10,103,1,29,1,981.64,512.16,1792.56,288.09,0,0
10,104,1,14,0,576.18,821.59,1771.22,362.78,0,0
10,105,1,27,1,629.53,501.49,1429.78,288.09,0,0
10,106,1,37,1,1013.65,501.49,1803.23,277.42,0,0
10,107,1,18,0,554.84,469.48,1355.09,320.1,0,0
10,108,1,22,1,853.6,512.16,1707.2,330.77,0,0
10,109,0,4,0,576.18,480.15,1323.08,256.08,0,0
10,110,0,34,1,960.3,874.94,2069.98,224.07,0,1
10,111,1,39,1,938.96,469.48,1749.88,330.77,0,0
10,112,2,27,1,714.89,501.49,1483.13,256.08,0,0
10,113,3,39,1,1067,426.8,1675.19,170.72,0,0
10,114,0,39,1,704.22,448.14,1451.12,288.09,0,0
10,115,0,17,0,853.6,554.84,1696.53,277.42,0,0
10,116,1,32,1,661.54,448.14,1483.13,362.78,0,0
10,117,0,2,0,714.89,2166.01,3158.32,266.75,0,0
10,118,0,19,0,874.94,565.51,1664.52,213.4,0,0
10,119,2,11,0,661.54,618.86,1536.48,245.41,0,1
10,120,1,21,1,597.52,480.15,1419.11,330.77,0,0
10,121,1,33,1,874.94,394.79,1472.46,192.06,1,0
10,122,2,23,1,842.93,416.13,1579.16,309.43,0,0
10,123,0,12,0,554.84,458.81,1312.41,288.09,0,0
10,124,3,37,1,832.26,416.13,1483.13,224.07,0,0
10,125,2,21,1,608.19,330.77,1184.37,234.74,0,0
10,126,0,13,0,853.6,2592.81,3905.22,448.14,0,1
10,127,2,5,0,650.87,448.14,1344.42,234.74,0,0
10,128,0,40,1,768.24,416.13,1397.77,202.73,0,0
10,129,3,13,0,992.31,832.26,2016.63,181.39,0,1
10,130,1,40,1,544.17,533.5,1472.46,384.12,0,0
10,131,2,38,1,586.85,458.81,1515.14,458.81,0,0
10,132,2,13,0,1067,576.18,1984.62,330.77,0,0
10,133,3,22,1,917.62,608.19,1739.21,202.73,0,0
10,134,1,12,0,1045.66,640.2,1995.29,298.76,0,0
10,135,2,29,1,650.87,437.47,1312.41,213.4,0,0
10,136,1,10,0,704.22,480.15,1536.48,341.44,0,0
10,137,0,18,0,757.57,501.49,1547.15,277.42,0,0
10,138,2,17,0,672.21,405.46,1323.08,234.74,0,0
10,139,2,32,1,821.59,437.47,1483.13,213.4,0,0
10,140,3,15,0,885.61,682.88,1792.56,213.4,0,0
10,141,3,8,0,800.25,1461.79,2624.82,352.11,0,1
10,142,1,23,1,661.54,501.49,1504.47,330.77,0,0
10,143,0,22,1,1034.99,501.49,1813.9,266.75,0,0
10,144,0,5,0,928.29,426.8,1611.17,245.41,0,0
10,145,1,19,0,661.54,490.82,1515.14,352.11,0,0
10,146,2,37,1,757.57,458.81,1525.81,298.76,0,0
10,147,2,30,1,533.5,480.15,1376.43,352.11,0,0
10,148,2,4,0,1002.98,384.12,1717.87,320.1,0,0
10,149,1,1,0,928.29,810.92,2059.31,309.43,0,1
10,150,3,24,1,672.21,682.88,1632.51,266.75,0,0
10,151,2,25,1,714.89,725.56,1675.19,224.07,0,0
10,152,3,14,0,1045.66,501.49,1824.57,266.75,0,0
10,153,1,16,0,725.56,522.83,1536.48,277.42,0,0
10,154,3,31,1,874.94,608.19,1760.55,266.75,0,0
10,155,3,2,0,714.89,1269.73,2198.02,202.73,0,1
10,156,3,11,0,960.3,586.85,1781.89,224.07,0,1
10,157,1,36,1,661.54,426.8,1397.77,298.76,0,0
10,158,2,20,0,640.2,480.15,1376.43,245.41,0,0
10,159,0,21,1,554.84,480.15,1280.4,234.74,0,0
10,160,0,35,1,565.51,458.81,1280.4,245.41,0,0
11,1,0,21,1,938.96,1312.41,3382.39,1120.35,0,0
11,2,1,32,1,778.91,11843.7,13124.1,490.82,0,0
11,3,0,38,1,746.9,1504.47,2614.15,352.11,0,0
11,4,0,30,1,586.85,736.23,1749.88,416.13,0,0
11,5,0,23,1,672.21,2005.96,2955.59,266.75,0,0
11,6,2,10,0,704.22,810.92,1899.26,373.45,0,0
11,7,2,39,1,970.97,597.52,1920.6,341.44,0,0
11,8,3,39,1,842.93,586.85,1696.53,256.08,0,0
11,9,0,34,1,650.87,1088.34,2112.66,362.78,0,0
11,10,3,5,0,586.85,501.49,1472.46,373.45,0,0
11,11,1,37,1,1056.33,810.92,2368.74,490.82,0,0
11,12,2,2,0,789.58,736.23,1813.9,277.42,0,0
11,13,1,12,0,554.84,629.53,1653.85,458.81,0,0
11,14,2,11,0,821.59,1259.06,2475.44,384.12,0,0
11,15,3,3,0,1034.99,1088.34,2422.09,288.09,0,0
11,16,2,21,1,565.51,608.19,1429.78,245.41,0,0
11,17,2,29,1,1002.98,608.19,1835.24,213.4,0,0
11,18,2,7,0,714.89,661.54,1664.52,277.42,0,0
11,19,1,21,1,1045.66,522.83,2048.64,469.48,0,0
11,20,1,26,1,896.28,661.54,1877.92,309.43,0,0
11,21,3,25,1,725.56,650.87,1611.17,224.07,0,0
11,22,2,19,0,704.22,608.19,1600.5,277.42,0,0
11,23,2,26,1,821.59,522.83,1589.83,234.74,0,0
11,24,2,38,1,842.93,704.22,1835.24,277.42,0,0
11,25,1,4,0,853.6,1312.41,2560.8,384.12,0,0
11,26,1,30,1,768.24,586.85,1653.85,288.09,0,0
11,27,2,12,0,736.23,640.2,1685.86,298.76,0,0
11,28,2,24,1,608.19,1728.54,2571.47,224.07,0,0
11,29,1,34,1,725.56,565.51,1600.5,298.76,0,0
11,30,1,40,1,554.84,650.87,1547.15,330.77,0,0
11,31,1,17,0,1002.98,682.88,2155.34,458.81,0,0
11,32,1,9,0,768.24,2059.31,3126.31,288.09,0,0
11,33,1,28,1,949.63,768.24,1984.62,256.08,0,0
11,34,0,17,0,832.26,853.6,1973.95,277.42,0,0
11,35,3,32,1,970.97,576.18,1792.56,234.74,0,0
11,36,1,36,1,1067,768.24,2198.02,352.11,0,0
11,37,3,33,1,1034.99,1696.53,2987.6,245.41,0,0
11,38,1,24,1,874.94,608.19,1856.58,362.78,0,0
11,39,3,13,0,896.28,533.5,1685.86,245.41,0,0
11,40,3,16,0,597.52,586.85,1419.11,224.07,0,0
11,41,3,15,0,789.58,554.84,1579.16,224.07,0,0
11,42,2,27,1,682.88,544.17,1483.13,245.41,0,0
11,43,0,33,1,810.92,618.86,1717.87,277.42,0,0
11,44,0,35,1,725.56,2347.4,3350.38,266.75,0,1
11,45,1,39,1,746.9,490.82,1589.83,341.44,0,0
11,46,1,19,0,949.63,586.85,1995.29,448.14,0,0
11,47,3,17,0,576.18,544.17,1440.45,309.43,0,0
11,48,1,11,0,746.9,544.17,1781.89,480.15,0,0
11,49,0,9,0,768.24,565.51,1600.5,256.08,0,0
11,50,3,19,0,832.26,842.93,2005.96,320.1,0,0
11,51,1,29,1,608.19,576.18,1611.17,416.13,0,0
11,52,1,35,1,661.54,2080.65,3040.95,288.09,0,1
11,53,3,20,0,661.54,597.52,1493.8,224.07,0,0
11,54,0,16,0,970.97,576.18,1803.23,245.41,0,0
11,55,1,31,1,672.21,1227.05,2262.04,352.11,0,0
11,56,3,35,1,597.52,725.56,1568.49,234.74,0,0
11,57,3,6,0,725.56,522.83,1461.79,202.73,0,0
11,58,0,13,0,608.19,512.16,1376.43,245.41,0,0
11,59,2,8,0,1013.65,554.84,1867.25,288.09,0,0
11,60,3,40,1,714.89,714.89,1845.91,405.46,0,1
11,61,2,34,1,885.61,554.84,1675.19,224.07,0,0
11,62,3,36,1,640.2,490.82,1419.11,277.42,0,0
11,63,2,17,0,917.62,512.16,1696.53,256.08,0,0
11,64,1,8,0,1034.99,693.55,2134,394.79,0,0
11,65,3,24,1,682.88,512.16,1461.79,256.08,0,0
11,66,2,18,0,960.3,938.96,2134,224.07,0,0
11,67,3,10,0,597.52,608.19,1408.44,192.06,0,0
11,68,0,32,1,1034.99,522.83,1888.59,320.1,0,0
11,69,0,29,1,565.51,1131.02,1995.29,288.09,0,0
11,70,3,38,1,896.28,789.58,1920.6,224.07,0,0
11,71,1,33,1,768.24,458.81,1589.83,352.11,0,0
11,72,0,1,0,554.84,608.19,1515.14,341.44,0,0
11,73,3,1,0,1045.66,512.16,1813.9,245.41,0,0
11,74,2,5,0,554.84,650.87,1440.45,224.07,0,0
11,75,2,9,0,618.86,629.53,1472.46,213.4,0,0
11,76,0,5,0,672.21,384.12,1323.08,256.08,0,0
11,77,1,5,0,725.56,458.81,1579.16,384.12,0,0
11,78,0,7,0,992.31,522.83,1835.24,309.43,0,0
11,79,0,4,0,1045.66,618.86,1888.59,213.4,0,0
11,80,2,13,0,714.89,394.79,1355.09,234.74,0,0
11,81,0,15,0,608.19,426.8,1408.44,362.78,0,0
11,82,0,19,0,672.21,437.47,1355.09,234.74,0,0
11,83,0,36,1,682.88,554.84,1536.48,288.09,0,0
11,84,0,31,1,1013.65,458.81,1739.21,256.08,0,0
11,85,2,40,1,800.25,832.26,1867.25,224.07,0,0
11,86,2,15,0,650.87,981.64,1877.92,234.74,0,0
11,87,0,39,1,810.92,714.89,1749.88,213.4,0,0
11,88,2,33,1,864.27,650.87,1739.21,213.4,0,0
11,89,0,40,1,725.56,437.47,1397.77,224.07,0,0
11,90,2,31,1,661.54,416.13,1333.75,245.41,0,0
11,91,1,27,1,618.86,352.11,1355.09,373.45,0,0
11,92,3,4,0,533.5,512.16,1291.07,234.74,0,0
11,93,0,20,0,736.23,650.87,1643.18,245.41,0,0
11,94,1,20,0,640.2,778.91,1771.22,341.44,0,0
11,95,0,3,0,949.63,544.17,1739.21,234.74,0,0
11,96,2,16,0,810.92,533.5,1568.49,213.4,0,0
11,97,3,26,1,885.61,608.19,1707.2,202.73,0,0
11,98,1,1,0,853.6,650.87,1781.89,266.75,0,0
11,99,2,14,0,949.63,565.51,1771.22,245.41,0,0
11,100,3,14,0,928.29,448.14,1685.86,298.76,0,0
11,101,2,4,0,757.57,565.51,1621.84,288.09,0,0
11,102,3,21,1,544.17,672.21,1557.82,330.77,0,0
11,103,1,15,0,928.29,501.49,1739.21,298.76,0,0
11,104,0,10,0,842.93,501.49,1611.17,256.08,0,0
11,105,1,14,0,992.31,394.79,1728.54,330.77,0,0
11,106,2,20,0,672.21,373.45,1301.74,245.41,0,0
11,107,0,24,1,757.57,736.23,1771.22,266.75,0,0
11,108,2,22,1,800.25,768.24,1824.57,245.41,0,0
11,109,3,8,0,992.31,448.14,1664.52,213.4,0,0
11,110,1,16,0,928.29,672.21,1909.93,298.76,0,0
11,111,1,38,1,874.94,458.81,1685.86,341.44,0,0
11,112,2,30,1,896.28,650.87,1792.56,234.74,0,0
11,113,1,18,0,554.84,394.79,1397.77,437.47,0,0
11,114,3,31,1,714.89,469.48,1419.11,224.07,0,0
11,115,2,36,1,693.55,576.18,1536.48,256.08,0,0
11,116,1,25,1,618.86,565.51,1621.84,426.8,0,1
11,117,3,23,1,789.58,394.79,1397.77,202.73,0,0
11,118,2,35,1,576.18,544.17,1344.42,213.4,0,0
11,119,0,37,1,608.19,501.49,1397.77,277.42,0,0
11,120,2,6,0,576.18,576.18,1397.77,234.74,0,0
11,121,0,25,1,693.55,672.21,1621.84,245.41,0,0
11,122,3,37,1,1045.66,544.17,1824.57,224.07,0,0
11,123,3,22,1,672.21,448.14,1344.42,213.4,0,0
11,124,1,13,0,533.5,458.81,1312.41,309.43,0,0
11,125,3,28,1,661.54,437.47,1323.08,213.4,0,0
11,126,0,14,0,821.59,458.81,1515.14,224.07,0,0
11,127,0,11,0,800.25,661.54,1696.53,224.07,0,0
11,128,2,37,1,906.95,448.14,1557.82,192.06,0,0
11,129,2,1,0,672.21,725.56,1632.51,224.07,0,0
11,130,3,9,0,650.87,597.52,1461.79,202.73,0,0
11,131,0,6,0,864.27,608.19,1707.2,224.07,0,0
11,132,0,12,0,800.25,426.8,1451.12,213.4,0,0
11,133,2,32,1,618.86,522.83,1365.76,213.4,0,0
11,134,1,10,0,928.29,544.17,1824.57,341.44,0,0
11,135,3,27,1,874.94,768.24,1877.92,224.07,0,0
11,136,1,7,0,746.9,597.52,1675.19,320.1,0,0
11,137,0,27,1,960.3,682.88,1888.59,234.74,0,0
11,138,1,6,0,1056.33,458.81,1973.95,448.14,0,0
11,139,3,7,0,842.93,384.12,1515.14,277.42,0,0
11,140,0,22,1,917.62,426.8,1728.54,373.45,0,0
11,141,3,30,1,586.85,565.51,1376.43,213.4,0,0
11,142,1,3,0,906.95,1931.27,3211.67,362.78,0,0
11,143,0,18,0,693.55,650.87,1664.52,309.43,0,0
11,144,0,2,0,544.17,597.52,1536.48,384.12,0,0
11,145,3,34,1,565.51,1472.46,2304.72,256.08,0,0
11,146,2,23,1,672.21,874.94,1813.9,256.08,0,0
11,147,0,28,1,821.59,405.46,1579.16,341.44,0,0
11,148,1,2,0,1034.99,1803.23,3233.01,384.12,0,0
11,149,1,23,1,1045.66,480.15,1931.27,394.79,0,0
11,150,2,3,0,768.24,448.14,1493.8,266.75,0,0
11,151,2,28,1,1034.99,864.27,2166.01,256.08,0,0
11,152,3,29,1,1067,960.3,2368.74,330.77,0,0
11,153,0,8,0,672.21,992.31,2048.64,373.45,0,0
11,154,1,22,1,608.19,480.15,1419.11,320.1,0,0
11,155,3,18,0,672.21,448.14,1376.43,245.41,0,0
11,156,3,12,0,938.96,736.23,1888.59,202.73,0,0
11,157,0,26,1,970.97,1589.83,2944.92,373.45,0,0
11,158,3,2,0,1024.32,458.81,1707.2,213.4,0,0
11,159,2,25,1,746.9,768.24,1739.21,213.4,0,0
11,160,3,11,0,1045.66,480.15,1760.55,224.07,0,0
12,1,2,28,1,864.27,1632.51,3136.98,629.53,0,0
12,2,0,12,0,714.89,810.92,2592.81,1056.33,0,0
12,3,3,19,0,906.95,1034.99,2571.47,618.86,0,0
12,4,3,37,1,736.23,725.56,1749.88,277.42,0,0
12,5,0,31,1,906.95,693.55,2005.96,394.79,0,0
12,6,1,13,0,586.85,501.49,1483.13,384.12,0,0
12,7,0,2,0,917.62,565.51,1824.57,330.77,0,0
12,8,2,36,1,778.91,864.27,1952.61,298.76,0,1
12,9,3,23,1,725.56,661.54,1653.85,256.08,0,0
12,10,1,32,1,661.54,1131.02,2347.4,544.17,0,0
12,11,1,19,0,864.27,480.15,1792.56,437.47,0,0
12,12,0,13,0,789.58,458.81,1600.5,341.44,0,0
12,13,3,21,1,928.29,725.56,1867.25,202.73,0,0
12,14,0,36,1,1024.32,512.16,1877.92,330.77,0,0
12,15,0,5,0,1002.98,885.61,2155.34,256.08,0,0
12,16,0,15,0,1067,917.62,2251.37,256.08,0,1
12,17,2,34,1,928.29,1034.99,2219.36,245.41,0,1
12,18,2,38,1,704.22,650.87,1643.18,277.42,0,1
12,19,2,3,0,906.95,672.21,1867.25,277.42,0,0
12,20,3,18,0,832.26,554.84,1643.18,245.41,0,0
12,21,2,17,0,618.86,597.52,1611.17,384.12,0,0
12,22,1,3,0,757.57,384.12,1525.81,373.45,0,0
12,23,2,6,0,597.52,394.79,1280.4,277.42,0,0
12,24,2,10,0,714.89,320.1,1344.42,298.76,0,0
12,25,1,27,1,800.25,416.13,1589.83,362.78,0,0
12,26,0,10,0,672.21,394.79,1440.45,362.78,0,0
